'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit'
2030,'M1',0.1,14467.230499998193,34676.02435000299,31866.451249999445,8702.9060999999,69908.42195000127,14379.629499998204,10900.115599999439,47370.52130000083,25669.1626499992,23453.679399999375,22350.983149999734,20916.447500001315,12460.640550000784,46230.05974999352,168501.4200999879,119259.49299999546,337122.2137999887
2030,'M1',0.2,14398.95674999822,39742.62775000031,34670.57299999735,9036.134749999794,75389.70579999636,14351.717749998203,12499.938999999327,50914.97799999479,26715.02539999754,25681.708249998104,23201.576749999058,25869.809999998415,13592.44099999981,46163.51824999355,181489.58899999052,135264.21219998703,366065.1942001694
2030,'M1',0.5,14418.114499998223,43257.986499997256,34621.92549999736,8978.74174999983,78344.16449999438,14379.143499998205,12501.58899999934,50843.13249999479,26626.64399999757,25726.76449999808,23261.152499999036,25774.05249999843,13666.762749999809,46182.751249993526,186884.1092499903,136192.36949998586,372400.17400005297
2030,'M1',1.0,14429.03599999821,43201.215249997265,34666.38499999736,8994.111499999806,78268.34799999438,14376.889499998204,12471.01699999935,50992.739249994775,26661.524249997557,25740.606249998087,23223.312749999037,25751.782749998434,13665.969249999815,46230.06099999351,186845.74199999025,136219.25899998582,372442.93675005285
2031,'M1',0.5,14433.408749998214,43413.084499997225,34671.71974999735,9045.911249999806,78434.70424999438,14380.749499998205,12827.764999999215,51373.7467499946,26104.742749997607,26164.453999997855,23252.51149999904,25774.05249999843,13670.30224999981,46354.61124999345,186664.18924999033,137373.5467499854,373547.1527500473
2031,'M1',0.1,14471.749749998198,27939.62102999719,29665.21855999779,8459.131779999818,63220.264279996765,14375.699249998203,9928.079270000031,45205.49079999858,24411.516069997502,21275.018919999024,21662.594229999344,17067.624220000103,11536.739049999369,46321.38349999347,153099.73039999997,106679.69939999229,309218.7472098541
2031,'M1',0.2,14419.58399999821,37050.747379997156,34719.43999999734,9059.465749999785,73036.02930999428,14359.261499998203,12819.217249999208,51437.94649999461,25946.5595399976,26151.60124999787,23204.902249999053,25873.349499998414,13592.44099999981,46332.49349999347,176692.1915399973,135504.91618998474,361670.5452300275
2031,'M1',1.0,14443.496749998212,43362.10849999723,34710.518749997354,9044.31299999979,78358.88774999438,14375.357499998203,12833.474749999214,51492.8047499946,26034.117249997595,26180.473749997862,23243.501749999028,25757.72049999843,13669.508749999815,46351.674749993465,186509.62649999032,137490.17699998536,373506.2837500477
2032,'M1',0.1,14480.473749998197,16293.564463998679,27876.587075999323,8178.255799999708,42909.83394799909,14348.0394999982,8609.009878000235,42212.049997994385,24506.05742599845,15864.701065999958,21085.58938999996,13991.536659999543,10799.529042000318,46183.771249993544,119292.65810398897,92661.61011600199,261155.2279979051
2032,'M1',1.0,14435.420499998218,31311.203749998338,34695.758249997365,8970.210999999817,58680.76299999606,14355.368249998204,12491.557749999336,50079.50024999471,26668.422249997562,21883.97324999839,23230.53799999904,25770.737249998434,13669.508749999815,46159.15574999353,155975.7989999911,131057.16324998639,336242.96225004876
2032,'M1',0.5,14481.408499998199,31549.23499999823,34663.02124999736,8957.529999999831,58595.54499999608,14375.682249998206,12460.962499999352,50112.267999994685,26663.37674999756,22018.410999998374,23251.193499999037,25774.05249999843,13673.84174999981,46222.97549999351,155784.36249999102,131476.76124998636,336576.5280000497
2032,'M1',0.2,14417.90349999821,25183.038119999623,34696.09499999735,9014.714999999804,53203.13874799668,14356.271749998205,12433.32149999934,49983.526999994705,26683.76877599755,22278.508749998327,23218.43124999905,25873.349499998414,13595.98049999981,46135.29799999355,146090.42523798623,129606.03590598708,324938.0493940948
2033,'M1',1.0,14512.241249998191,43207.95849999732,34741.88874999735,9001.54849999981,78544.73249999437,14376.963499998203,12530.453999999347,51717.10199999449,26841.40274999752,25796.539999998065,23360.420999998958,25780.95424999843,13669.508749999815,46490.56849999343,187813.0877499903,136623.25399998578,374081.71575004974
2033,'M1',0.5,14540.912249998173,43281.72824999731,34704.63249999735,9000.667749999826,78631.59024999436,14383.415999998206,12513.342499999348,51592.84299999449,26825.850999997532,25731.3769999981,23376.47649999896,25777.59199999843,13673.84174999981,46554.49499999341,187851.33849999032,136473.63174998583,374034.2707500498
2033,'M1',0.1,14532.887749998177,18046.516086001397,26478.357235998315,8033.988517599687,53619.40486879875,14374.167249998201,7839.346172000662,41836.85672598959,24265.983976398493,17537.559840800724,20732.634233999506,11515.334586400308,10202.852883598956,46458.74049999345,132546.34255477367,86905.10455039509,269015.8901277668
2033,'M1',0.2,14498.335499998184,32850.81172639877,34744.069249997345,9023.736749999805,69728.33821199632,14360.269499998203,12497.507999999341,51643.16299999449,26832.93272079751,25753.92224999809,23334.828749998975,25880.428499998412,13595.98049999981,46476.205499993455,171738.88835437756,133374.42530478642,354744.3246592728
2034,'M1',0.5,14491.959249998197,43522.896249997226,34729.20849999735,9001.728249999824,78717.36474999436,14384.218999998206,12647.548249999285,52306.120749994225,26731.852249997566,26185.877499997874,23375.817499998964,25781.131499998428,13680.920749999812,46691.70974999333,188165.84499999034,137551.21499998544,375556.6445000474
2034,'M1',1.0,14468.19149999821,43471.92024999723,34760.92849999735,9013.213999999805,78635.27224999436,14380.164749998205,12652.040499999286,52406.517249994235,26704.61249999758,26198.128999997858,23362.284499998957,25788.03324999843,13669.508749999815,46609.84199999337,188132.3594999903,137627.67149998542,375510.81700004835
2034,'M1',0.1,14505.807749998185,14625.461764720525,25358.909313678385,7899.555300159642,50209.65738743878,14377.368499998202,7319.259842080408,41100.407598874954,23845.556004238086,16409.62604240016,20366.0600186396,9527.019297759754,9725.511956879425,46633.77274999335,125049.28895127596,80502.11125767694,255270.2007767675
2034,'M1',0.2,14449.539499998204,31615.196453198783,34762.30599999734,9043.8862499998,68572.10044695648,14364.210499998204,12650.477999999268,52351.50924999422,26751.45772663756,26175.617249997882,23337.709249998974,25883.96799999841,13606.598999999813,46620.40249999337,169818.83486087128,133970.53476590617,353564.57762691594
2035,'M1',0.1,14365.110249998248,11776.929821808311,24466.247293487188,7787.382047551813,47476.098107260186,14377.7699999982,6695.306261728636,39671.464214791464,23654.897720620622,15293.883908992717,20082.040081935844,7941.773322207802,9343.639215503334,46143.68024999359,119066.34037450815,74629.08286703561,242932.5422460186
2035,'M1',0.5,14381.474749998246,43341.417499997304,34739.94349999735,9008.449249999825,78812.66974999435,14387.758499998206,12552.64874999934,51828.87824999437,26806.34449999756,25780.56999999808,23385.73974999896,25788.21049999843,13680.920749999812,46214.08974999357,188475.58624999033,136664.40574998577,374495.02575004747
2035,'M1',0.2,14328.288999998254,30317.36055649277,34775.37599999734,9046.007249999799,67655.62749850797,14362.213749998204,12515.824999999342,51949.661749994324,26809.76783130954,25786.832749998088,23340.991249998973,25883.96799999841,13606.598999999813,46160.6167499936,168324.66607963404,132738.43130665692,350378.5196362589
2035,'M1',1.0,14356.371999998251,43291.789999997316,34775.20299999735,9022.771999999806,78716.28149999437,14378.167999998203,12521.04049999935,51969.065999994345,26821.137499997556,25803.282499998066,23369.908999998956,25791.57274999843,13678.985999999817,46176.00649999358,188442.10074999035,136736.52949998577,374495.5807500482
2036,'M1',1.0,14511.420749998191,43290.37499999732,34766.46724999736,9018.104749999811,78816.35174999436,14372.980749998202,12538.654499999357,52618.03674999413,25537.896749997646,25800.16199999807,23244.51249999904,25795.11224999843,13682.525499999816,46619.68949999336,187855.17549999035,136376.79149998593,373992.6005000483
2036,'M1',0.2,14465.820249998196,29389.01981880952,34769.634249997354,9036.118249999807,66949.28784156092,14341.421499998209,12507.227499999348,52579.263749994105,25321.1822814249,25792.698249998073,23233.22174999904,25891.046999998413,13606.598999999813,46523.550249993394,166071.52862283165,132146.5185689377,347882.54144187225
2036,'M1',0.5,14512.592749998188,43356.167499997304,34740.78949999736,9003.146749999827,78912.73999999434,14365.905749998205,12554.569249999346,52510.46699999413,25453.141499997648,25794.159999998075,23271.60724999903,25788.21049999843,13680.920749999812,46655.561499993346,187646.0847499904,136487.96674998585,373944.41850004793
2036,'M1',0.1,14480.447249998195,9533.421745968035,23741.925851102835,7692.178229132463,45308.58031886213,14363.908499998197,6270.814318810057,39438.33174804736,22232.33140009917,14499.133729196297,19760.789877507224,6690.380755859369,9041.598619433662,46542.91499999339,113285.85959680016,70149.8509437556,233053.84234406182
2037,'M1',1.0,14371.401999998248,43341.854999997304,34773.11574999736,9024.82574999981,78873.53474999436,14383.704249998204,12547.827999999357,52180.17274999426,25580.81899999765,25792.49849999809,23259.10199999903,25809.270249998433,13682.525499999816,46052.19599999365,187967.81599999036,136452.76674998592,373620.6535000497
2037,'M1',0.1,14375.601749998243,7730.333642516526,23166.618711921285,7620.669452831284,43561.10466336762,14374.3112499982,5968.8117973088165,38313.29265920128,22108.478332982933,13887.21731629155,19597.176064694384,5690.455083324323,8803.321230817746,46010.12999999366,109407.74249627913,66700.86026620316,225197.3919552654
2037,'M1',0.2,14342.645249998252,28636.99786277992,34768.71524999735,9048.901249999804,66359.97844034906,14363.551499998204,12549.389999999337,52140.998249994234,25531.410925139404,25809.32574999808,23206.809749999058,25898.12599999841,13606.598999999813,45991.32474999367,165225.89511537214,131898.35461288094,346263.4492282847
2037,'M1',0.5,14453.27249999822,43362.5609999973,34739.335749997364,8998.904749999829,78969.92299999435,14389.096249998205,12564.271249999345,52088.868499994256,25553.883999997637,25757.648999998113,23252.75349999904,25790.60874999843,13680.920749999812,46167.4844999936,187966.64774999037,136313.11124998593,373602.0490000486
2038,'M1',1.0,14380.173999998246,43319.75899999731,34793.13774999736,9021.644249999812,78921.18724999436,14380.566249998205,12557.21549999935,52302.4682499942,26918.53849999754,25820.389999998068,23247.536999999036,25812.809749998432,13682.525499999816,46150.774999993635,189133.0619999903,136719.3104999858,375157.95300004695
2038,'M1',0.2,14335.991999998256,28050.479479728358,34782.18674999735,9069.408749999799,65885.13770227853,14361.473999998205,12532.16449999934,52205.2937499942,26871.559819629318,25834.28024999807,23225.64124999905,25898.12599999841,13608.997249999813,46054.10749999368,165480.1516718199,131971.67682980603,346660.74150165333
2038,'M1',0.5,14381.140499998248,43385.119499997294,34752.593249997364,9010.928249999826,79020.71349999434,14385.958249998204,12566.636749999352,52191.485999994205,26869.79174999756,25807.08199999809,23284.09549999902,25797.286249998433,13684.460249999813,46160.964249993616,189169.68549999033,136651.8364999858,375137.291750047
2038,'M1',0.1,14358.075249998252,6283.911771412724,22720.21465437266,7571.549774364392,42141.490839105674,14375.371749998201,5723.922254824128,37815.73327625651,23244.009675641373,13392.98523970327,19454.821829158926,4903.6297522192135,8626.806255286758,46056.69174999367,107411.89854563883,64061.13277249508,220612.52232242766
2039,'M1',0.5,14074.572499998289,30935.515499998295,30989.799749997823,8908.87824999985,57233.90374999621,14214.489749998198,12509.213749999351,45815.98849999445,25502.337499997655,21799.43949999841,23237.920249999042,25797.286249998433,13684.460249999813,45549.19649999372,145190.1914999918,131197.7339999865,324703.8055000449
2039,'M1',0.2,13995.696249998313,19818.01435335512,30599.56374999784,8938.36724999984,47118.3684927553,14105.036249998195,12454.740249999355,45812.38149999444,25548.91717208836,21883.97999999841,23213.83499999905,25901.66549999841,13608.997249999813,45404.11524999378,127382.2068757465,127550.51864243783,302999.56301827694
2039,'M1',0.1,14039.908999998292,3715.3095311936836,18496.620938089345,7477.929028850518,29532.515667265365,14164.994249998197,5487.320842276072,32988.828747327716,21751.189490099146,9903.955094037421,19346.657808231223,4247.604455408693,8475.250502482624,45408.582499993754,80500.16232739735,61049.17644171628,189628.08535539784
2039,'M1',1.0,14174.89999999827,31070.91374999829,30912.853999997824,8928.78074999983,56579.91749999626,14207.297499998193,12551.649499999356,45853.128249994465,25456.559999997666,21746.047999998405,23226.03049999904,25818.747499998433,13675.594749999816,45590.73599999372,144606.03874999183,131335.99424998643,324202.4220000447
2040,'M1',0.2,14344.626249998255,22303.632003130122,33701.27474999773,8930.0769999998,60566.861239458434,14361.473999998203,11795.873199999385,49823.64384999873,26636.723584562416,23643.324649998693,22935.179449999298,22491.431500001512,13049.88210000019,46131.626749993666,152782.5624699717,122562.13795717961,324584.0035771417
2040,'M1',0.1,14156.636049998246,4189.540462461224,18464.6401114127,6110.030408105865,35006.72289574026,13564.441399999598,4490.536361059735,33530.27407093299,20329.178536964864,9999.649405149356,16331.674584021906,3503.206520293946,6792.049809473541,43643.89969999575,88981.89456113504,50931.72984179191,186468.5806155056
