'year','subsi_scenario','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_debt','total_wu'
2035,'B2',0.5,2932.124740682293,48059.32147910912,3345.057266509589,683.7423845295565,83413.7593992943,308.3230913027249,3467.9968563777065,16775.82203517346,7588.803320035055,20244.701103426105,1172.0568245639276,0.0,0.0,7937.353230038079,144832.3460482264,34471.10199854559,187991.708500802,225261.09999983606
2036,'B2',0.5,3060.0271910068354,48228.974470213994,3368.252011387097,723.504804319556,83413.7593992943,326.3436538481399,3658.8564713697697,16865.950186697428,8945.799979350004,20617.142435458973,1278.1749264305365,0.0,0.0,8261.32378251938,145795.2862122484,35661.247747868576,190486.7855291569,224839.5999998356
2037,'B2',0.5,3276.9997459288047,48390.56364024687,3387.147519173094,771.0693584015576,83413.7593992943,326.3436538481399,3849.1146876977427,17316.836096625364,10257.018289127533,20990.49160654092,1368.7848270427046,0.0,0.0,8924.805235220905,146782.8160415794,36871.57976038565,193348.1288237166,224554.3999998354
2038,'B2',0.5,3484.0999992258444,48571.93715400468,3412.874258713099,807.7299622460581,83413.7593992943,326.3436538481399,4025.9860220352766,17749.045320896836,10351.085842249027,21349.37962312348,1438.8901922891932,0.0,0.0,9470.294590369293,146900.51587497487,37791.393175840465,194931.13142768727,224307.39999983553
2039,'B2',0.5,3917.3066722475523,59206.353472933966,6757.088663624905,948.9316666986705,101631.94686823039,541.1094925825058,4265.865018934325,23631.706661723165,11519.61424426967,24993.555164799138,1523.1690887711825,0.0,0.0,10545.629086256127,183442.2394334423,43768.957661917615,238936.64701460625,224066.29999983526
2040,'B2',0.5,4134.428695734039,59385.99057947219,6774.916864966894,983.9513479061728,101631.94686823039,541.1094925825058,4472.162777320192,24080.595302656657,11612.061333610838,26272.25668811157,1605.942880716188,0.0,0.0,11115.617282972,184409.7718003104,44732.43973111154,241495.36283111075,223827.39999983495
2041,'B2',0.5,4634.541742685186,69569.06348457487,10158.877823192273,1112.5742591528765,118366.83938958296,628.3360076192058,4712.588550971583,25885.047729817063,12858.46224275973,29995.872267529307,1715.688286035095,0.0,0.0,12118.333529323889,215519.76220774854,50352.40436562322,279637.89178379107,223587.4999998347
2042,'B2',0.5,4847.84177458505,69734.46680272618,10178.036508692261,1157.9164815028798,118366.83938958296,652.1288410472058,4886.293966171472,26831.21744493944,14154.565724199323,30329.872018080045,1794.2388965851007,0.0,0.0,12807.751689491553,216979.61534981622,51481.29346964063,282933.41784798866,223407.09999983484
2043,'B2',0.5,5271.15477431938,80215.53576981442,13613.153791953677,1299.212909379964,137174.19594138942,804.0676388478352,5110.679127174136,34828.037181302694,15582.36232691594,33875.173196360505,1898.3653907446148,0.0,0.0,14207.612496007416,256276.51134535877,57138.99574996762,329671.9380483418,223252.29999983477
2044,'B2',0.5,5719.341724162427,90208.50288724026,15205.280678335137,1446.213630421405,150823.8224587806,939.6272893776744,5351.183334078813,41349.63466310511,16873.020526524764,37499.267323989574,1980.5937787046978,0.0,0.0,15398.386019768599,287255.56287409493,62447.35896991663,367396.4882948685,223129.9999998346
2045,'B2',0.5,5923.838662212551,90350.27871968976,15222.267644435124,1485.4143214214014,150823.8224587806,939.6272893776744,5542.613375128928,41761.89526345364,18155.546843728378,37834.43323203838,2058.3418158546906,0.0,0.0,16036.972193927219,288253.7496693735,63512.17733188098,370098.07962626586,222951.1999998345
2046,'B2',0.5,6207.4333484612525,93145.7817584748,18854.089475262703,1550.911322520278,164975.3350226591,1077.1948248677343,5772.504215784303,42211.271082321,19518.09221119741,41527.03938208384,2151.426696001934,0.0,0.0,16863.806233324703,312513.51072373724,65013.540894674734,396991.0793398811,222794.0999998345
2047,'B2',0.5,6671.175590310722,103794.27337137733,22559.116207195093,1691.6218918505472,184575.7578257919,1240.3302797639521,5980.608643862014,50728.822946037406,20826.66251031539,45288.26439079789,2238.835519932503,0.0,0.0,18124.834128172843,353780.76424595003,70624.41116609475,445595.4691775022,222638.69999983453
2048,'B2',0.5,7088.773765031596,114346.76144808544,26275.332223918376,1818.8856019549253,204208.10465273174,1442.4550890285789,6227.494338529525,57268.48243343736,22317.72682126702,49304.68386612289,2319.0239187636325,0.0,0.0,19165.591666544104,393357.4478158006,76601.90405760989,492617.72415925347,222466.89999983436
2049,'B2',0.5,7341.616238470545,114711.71586567134,26304.684228864153,1870.0160115086812,209760.03650831775,1603.5248066674571,6436.518181491198,63852.2282597716,23703.737718600907,49634.76281096142,2398.69484748853,0.0,0.0,20043.848268224105,405761.5959782053,78239.11604126915,507617.5354782807,222278.69999983424
2050,'B2',0.5,7341.616238470545,114711.71586567134,26304.684228864153,1870.0160115086812,209760.03650831775,1603.5248066674571,6436.518181491198,63852.2282597716,23703.737718600907,49634.76281096142,2398.69484748853,0.0,0.0,20043.848268224105,405761.5959782053,78239.11604126915,507617.5354782807,222090.79999983415
2051,'B2',0.5,7341.616238470545,114711.71586567134,26304.684228864153,1870.0160115086812,209760.03650831775,1603.5248066674571,6436.518181491198,63852.2282597716,23703.737718600907,49634.76281096142,2398.69484748853,0.0,0.0,20043.848268224105,405761.5959782053,78239.11604126915,507617.5354782807,221903.99999983422
