'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit'
2027,'M1',0.2,14252.603499998262,42678.12999999734,34562.517249997356,8982.757499999809,78060.5912499944,14174.374749998204,12417.380999999348,50197.956249995106,25205.097999997644,25713.89374999812,23211.952499999043,25786.04524999842,13635.307749999807,45648.45024999369,184918.70199999024,135163.5817499861,368878.60875005194
2028,'M1',0.5,14231.073499998263,30834.85374999828,34635.55374999734,8965.821999999805,56095.14149999629,14399.070499998204,12546.597749999335,45267.61074999525,25354.659749997634,23043.932999998295,23212.197499999053,25792.092499998416,13636.73899999981,45849.249999993684,148034.71674999135,131170.6339999864,328015.34525004536
2028,'M1',0.2,14260.96799999827,31155.36174999828,34619.53874999736,8976.394499999813,56486.04074999625,14336.190999998205,12465.592499999333,45287.13574999528,25290.682249997637,22838.468249998296,23233.200749999043,25797.804999998418,13635.307749999807,45785.2889999937,148629.75224999132,130930.66299998644,328382.6870000455
2028,'M1',0.1,14273.376749998253,30719.890249998345,34592.22174999736,9000.893999999826,56620.81449999624,14384.375749998202,12446.33449999933,45223.66949999525,25325.846249997652,22857.54024999831,23258.524999999034,25799.88674999843,13597.473249999815,45822.76899999367,148763.2227499913,130484.80474998646,328100.8485000458
2028,'M1',1.0,14177.990749998273,31197.639499998288,34629.21024999735,9035.055999999799,56500.01899999626,14376.661999998207,12497.265499999321,45336.009749995275,25236.051499997655,22823.979249998312,23198.659999999058,25789.30974999842,13645.95399999981,45824.36449999369,148886.7254999913,130695.73449998646,328443.8072500458
2029,'M1',0.2,14430.769999998205,42947.041999997324,34675.14899999734,8977.411499999811,78275.02749999438,14346.333749998206,12429.308499999357,50838.53149999483,26606.12899999755,25748.558249998103,23359.99849999896,25819.78174999842,13635.307749999807,46285.526749993456,186537.51524999025,136118.43224998584,372089.3490000513
2029,'M1',1.0,14359.783499998204,43102.022499997314,34673.623749997336,9033.2122499998,78219.69824999438,14386.804749998208,12485.232499999329,50716.932999994846,26547.117249997576,25698.055999998098,23342.960499998968,25793.99049999842,13645.95399999981,46229.18074999348,186544.98149999027,136083.35174998583,372005.3887500519
2029,'M1',0.5,14382.823249998204,43096.73399999732,34686.760499997334,8974.305999999802,78189.08124999439,14409.213249998202,12572.388499999342,50835.444249994805,26676.492499997537,25662.240999998117,23351.29599999897,25793.233749998417,13640.278499999811,46340.75849999346,186559.31649999027,136215.41224998582,372270.2927500507
2029,'M1',0.1,14391.223249998211,43046.94349999732,34644.90799999735,9024.596499999825,78211.94749999439,14411.517999998207,12472.324999999335,50827.6664999948,26622.914249997553,25772.187749998087,23372.28649999896,25806.96574999843,13606.950499999815,46309.34524999345,186646.40074999028,136122.6737499858,372212.4330000511
2030,'M1',0.2,14434.763499998202,39630.309300000285,34664.75474999735,8988.059999999807,75421.71499999637,14348.742749998206,12466.01149999934,50911.54699999479,26670.787449997555,25809.757249998085,23255.430249999026,25831.139999998417,13638.847249999808,46195.35099999352,181455.57099999048,135266.13849998702,366071.8660001687
