'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit','total_benefit_5','total_benefit_34'
2035,'M1',0.2,15781.135999998292,29799.764691357006,34647.930999997385,9870.837500000755,67185.07102997994,16083.024499999643,12393.758999999967,50091.35174999418,23520.908472396408,24329.045999997663,23044.909999998876,26926.302499998696,14473.477250000375,46327.942249992324,165191.4141336017,133605.04981011298,348147.51969368866,944550.2161003713,3522272.7000153717
2035,'M1',0.5,15827.374749998291,29940.79469914898,34606.31674999739,9817.672750000762,67204.67458922794,16111.318999999632,12388.462499999974,49992.11574999418,23539.593222396412,24474.161749997682,23041.14799999888,26944.637749998696,14509.555000000377,46360.46249999233,165137.02678492974,133877.2237258249,348397.8265107286,943851.471703417,3522802.9855593573
2035,'M1',1.0,15784.465499998307,29808.44112999701,34652.8774999974,9879.378000000757,67164.30238017194,16073.916999999634,12359.777999999964,50066.630999994166,23531.87172239641,24488.030499997676,23059.523749998865,26917.0854999987,14515.104500000378,46295.528999992355,165334.0993152018,133655.59541734497,348301.4064825209,944962.7228857965,3521422.8237273935
2035,'M1',0.1,15751.874999998305,29803.18305777302,34587.203499997384,9855.17075000076,67157.02690281194,16112.464999999627,12332.312249999974,50132.82849999416,23458.611972396433,24411.636749997662,23072.263249998865,26915.2177499987,14512.714250000377,46353.19049999231,165165.5255644017,133567.61011856102,348102.5089329372,944599.2252409816,3522265.270251372
2036,'M1',1.0,16026.629499998238,28891.150465734212,34602.93749999742,9880.840000000757,66490.34512546819,16060.05549999964,12381.707999999966,50932.50824999393,22244.936537996557,24439.78449999767,22885.92499999895,26917.0854999987,14515.104500000378,47033.48649999211,163265.6210726976,132946.7893064771,346269.01037927973,988373.169873567,3686349.6539160665
2036,'M1',0.1,15966.324249998243,28911.384815199803,34525.0852499974,9862.48075000076,66481.25279358019,16104.07224999963,12372.00024999997,50945.67224999392,22096.639804374186,24449.64874999766,22908.73324999895,26918.3557499987,14515.852250000378,46948.32499999211,162996.1492493024,133096.84541382742,346057.5024132336,988043.7693997744,3687072.8242064253
2036,'M1',0.2,16016.535499998228,28923.585364822204,34600.7884999974,9859.355500000758,66502.35144531459,16062.232249999659,12436.156999999976,51009.58124999392,22225.03393799655,24362.270499997674,22859.615249998973,26926.302499998696,14476.615250000375,47042.01499999213,163074.7527701728,133127.47372793622,346260.42424821376,988075.854484524,3687180.124104045
2036,'M1',0.5,16037.518749998237,28996.37884136299,34533.83124999741,9811.824750000758,66525.22534271303,16111.318999999632,12335.830499999971,50874.410749993905,22010.772954374188,24459.54174999767,22848.377999998982,26944.637749998696,14509.555000000377,47066.74649999211,162833.90350036797,133082.39188805784,345999.2246385291,987194.7602404716,3687507.964414413
2037,'M1',1.0,15844.47524999829,28141.9385146264,34600.392749997416,9877.916000000758,65923.65169981327,16073.916999999634,12337.339749999968,50234.716249994046,22144.75614349862,24406.372499997662,22872.76699999896,26920.223499998698,14515.104500000378,46208.92549999234,162098.96370490902,132562.56815301487,343893.5708579588,1030642.5886061323,3850125.6623280123
2037,'M1',0.2,15836.602749998288,28125.863372019685,34599.6317499974,9875.865500000753,65935.99985569037,16081.562499999643,12351.788999999966,50341.43074999404,22196.80668039654,24370.640999997668,22874.06999999896,26926.302499998696,14476.615250000375,46208.837499992354,162141.63291399123,132619.59699410095,343993.1809081273,1030432.9738223174,3851047.395052886
2037,'M1',0.5,15796.563749998308,28254.539424394065,34545.103499997414,9805.976750000755,65957.95052360912,16111.318999999632,12348.988499999974,50153.226749994035,22322.578180396522,24414.21974999766,22889.16749999896,26947.775749998695,14509.555000000377,46087.38199999238,162121.94395084115,132824.5249275441,344056.9643784202,1029453.2188217303,3851444.5428632526
2037,'M1',0.1,15767.686499998306,28182.605691586396,34547.8659999974,9872.714750000756,65913.10588430286,16112.464999999627,12354.456249999972,50282.16524999404,22208.99843039655,24408.712749997652,22881.334499998964,26918.3557499987,14515.852250000378,46126.566249992335,162052.85197260117,132770.71803367016,343966.3190063067,1030413.5755665478,3850947.0259052664
2038,'M1',0.2,15790.156999998293,27551.844926523736,34603.97149999741,9868.555500000755,65471.72277990512,16083.024499999643,12395.648999999963,50430.58474999399,23589.239794316425,24324.917499997668,22869.683999998968,26929.4404999987,14476.615250000375,46228.67574999235,162405.9599239132,132727.65782682277,344385.4070007694,1072694.5440717891,4015464.257812839
2038,'M1',0.5,15847.670499998292,27645.411960513266,34568.94224999741,9798.355000000754,65495.76646424007,16111.318999999632,12413.316499999972,50358.09274999397,23600.05754431643,24363.04974999766,22878.028499998964,26947.775749998695,14511.953250000377,46311.39924999233,162310.7371560298,132894.4893130306,344539.7392190936,1071789.6551080702,4015847.544123206
2038,'M1',0.1,15756.924499998302,27583.460247997155,34548.8819999974,9858.30875000076,65450.2241527951,16112.464999999627,12335.450249999973,50364.838749993985,23557.24729431644,24525.67274999768,22897.037249998957,26918.3557499987,14515.852250000378,46188.21599999233,162389.9776181644,132823.41182693496,344424.71894513274,1072770.1067950272,4015356.9579152195
2038,'M1',1.0,15795.76449999831,27571.505285335796,34604.07524999742,9861.83400000076,65461.93275520343,16073.916999999634,12372.641749999964,50419.11424999398,23586.10879431643,24400.524499997657,22887.00774999895,26920.223499998698,14515.104500000378,46263.00424999232,162535.60618089238,132648.02990395395,344469.7538348797,1072942.2786661524,4014521.7328379657
2039,'M1',0.2,15515.061999998334,19810.189579195976,30765.49199999789,9764.104750000739,46421.63216368852,15868.171249999727,12340.202999999967,43822.52824999423,22278.46085025256,20513.114999997906,22854.739749998967,26929.4404999987,14479.013500000376,45508.708749992446,124750.71703541419,128446.94305770894,301362.1525932003,1114935.2250043168,4136925.8645944227
2039,'M1',0.1,15384.282749998358,19383.114628731357,30436.836749997925,9760.19550000074,47406.78685969963,15890.680999999722,12311.409749999975,43684.8374999942,22185.199185452577,20322.983499997925,22861.24574999897,26918.3557499987,14515.852250000378,45474.438749992434,124593.62669627307,128407.23947759658,301061.7811739435,1115070.36659494,4136526.6979378755
2039,'M1',0.5,15570.45449999832,19687.34813474376,30634.095249997892,9703.545000000726,46455.30103090312,15903.396499999717,12357.705249999975,43596.174999994226,22038.163100252583,20597.27274999791,22847.002249998975,26950.913749998694,14515.091250000378,45717.31299999241,123958.6736698995,128580.13934598604,300856.46376596176,1114116.8588322029,4136631.969790804
2039,'M1',1.0,15533.882499998323,19771.651293915587,30531.06974999793,9771.734250000743,47076.16864170775,15871.463249999706,12340.532749999971,43794.26049999422,22114.065501837926,20320.53324999792,22856.360749998963,26932.0357499987,14515.104500000378,45603.86299999242,124977.99404621549,128260.5293912318,301428.8626875224,1115247.2384281748,4135920.2606155355
2040,'M1',0.2,15839.995999998288,21810.96202547564,33537.027449997695,9756.49575000075,60086.62989816608,16081.562499999643,11636.96425000005,48208.88634999727,23412.244048361626,21989.528199998436,22576.50749999904,23364.272650000115,13885.208100000229,46274.779499992335,149766.05216737022,123169.46865464037,322186.2847219723,1155717.9234863487,4286922.252229542
2040,'M1',1.0,15872.722499998286,21814.199079021535,33533.67359999772,9751.564250000753,60085.741782356985,16072.454999999634,11600.705850000038,48221.59734999728,23369.854298361643,22232.974049998444,22562.66564999905,23354.716200000115,13930.524900000231,46288.573249992325,150058.6729215244,123080.16393822298,322403.39450970985,1156109.5990828606,4285991.500350673
2040,'M1',0.1,15725.923749998316,21832.943236219096,33468.39619999769,9748.873600000756,60070.83921681568,16112.464999999627,11611.890500000045,48171.503299997275,23370.77229836164,22220.53029999843,22581.08914999904,23349.943800000114,13924.24785000023,46152.98724999234,149881.1369962222,123179.30955518139,322189.41820136626,1155803.8556285286,4286639.522173004
2040,'M1',0.5,15812.412499998309,21911.2154981666,33501.4554499977,9694.853250000748,60113.06557614051,16111.318999999632,11632.412850000026,48141.36004999726,23396.481948361637,21976.945849998454,22566.013499999048,23384.993400000123,13918.86105000023,46220.19774999235,149636.21944592483,123335.9190767511,322161.38992263685,1154911.0452687608,4286518.851575933
2041,'M1',0.5,15529.705499998325,12886.289318380432,28558.97784999783,9494.176600000636,42011.376234419695,15924.188749999712,10953.064919999912,45155.63799999968,21807.239546647215,18521.7184099981,22260.40385999907,20537.095079999413,13444.275140000296,45616.69099999244,115951.6185034175,112860.61041602187,277084.1492093976,1194465.1091974222,4397540.980323846
2041,'M1',0.1,15401.105249998349,12800.591068702515,28715.168589997775,9512.106730000643,42204.87804952055,15937.734249999676,11006.771459999918,45341.98435999972,21717.255246647208,18602.040909998093,22310.988309999047,20499.818279999432,13450.964330000299,45519.4992499924,116552.09125911757,112874.11260574439,277501.4068348215,1195453.4233705697,4398110.17524763
2041,'M1',0.2,15507.404249998333,12926.035607255764,28727.14695999777,9542.010100000643,42155.57610700682,15944.409499999692,10992.334689999914,45342.73086999973,21750.401274160566,18393.332009998125,22314.21623999904,20516.976329999423,13410.163780000294,45652.71624999241,116428.72581352241,112837.07668489264,277522.73771837406,1195357.0008428881,4398363.925985476
2041,'M1',1.0,15518.41024999833,12751.51741822846,28700.0377299978,9543.597600000649,41682.37147155398,15879.855999999721,10950.68337999991,45100.16268999967,21925.880954160577,18410.304339998096,22348.07637999903,20499.735479999432,13462.861220000303,45609.73424999243,115903.60037304903,112653.44625088575,276773.49491389474,1195683.5657338945,4396680.3562855385
2042,'M1',1.0,15816.638499998302,14278.552962972692,31983.749473997814,9578.682130000712,52881.5621467076,16037.80124999966,10554.244633999937,44262.00397399178,21691.256602950667,21512.20587999844,22128.26377199918,18231.765927999986,13090.755988000365,46122.40249999235,133484.34904716563,109486.59301945848,292047.48324247514,1234345.4491205087,4527529.1821383
2042,'M1',0.1,15763.2117499983,14262.962087478874,31894.9892019978,9554.558384000711,52873.80126476115,16077.811249999644,10549.839035999943,44228.517661991784,21738.287607328257,21526.594425998435,22156.32959799918,18238.003767999988,13074.363226000363,46056.31424999235,133332.90533964982,109575.1187459115,291939.26926141285,1234138.0551915856,4528947.234660768
2042,'M1',0.2,15794.403499998301,14284.520139603317,31987.709731997806,9592.248430000715,52869.25153682541,16069.162999999655,10598.856089999948,44333.49787799182,21755.038724939954,21492.079255998433,22133.30980599919,18254.680857999996,13040.776196000357,46074.960499992376,133423.9939747962,109717.78824656548,292205.53514721326,1234106.8444259074,4529333.742110231
2042,'M1',0.5,15843.389499998299,14337.421487725345,31930.720851997805,9516.671930000706,52906.90943472901,16095.995499999643,10514.50280999993,44141.8942319918,21765.53981932826,21569.67375999843,22094.6999499992,18274.318008000002,13067.26622800036,46206.18624999235,133315.81747715955,109575.93035861629,292059.0035116268,1233136.2747149402,4528395.283442985
2043,'M1',0.1,15514.453749998336,8403.440013135027,27282.657919197944,9414.43975720065,36568.19898300672,15862.957999999728,10148.319237999864,35843.007144794705,21569.54888755961,17155.857999198415,21983.981235999127,16436.514904000713,12772.219195600304,45360.93199999245,98036.90444942123,103036.16723747396,248955.59702771643,1272098.8000083535,4620673.559142352
2043,'M1',0.5,15571.262999998326,8496.26657853102,27347.398342798013,9370.290144000637,36247.07144008547,15908.865249999713,10128.660071999864,36116.166020794655,21479.0442406617,17387.824952798397,21942.467339599152,16481.41626080071,12762.243247200302,45427.82824999247,98313.34146570423,102976.21383276796,249238.9768892913,1271061.1196579468,4620339.442575711
2043,'M1',0.2,15476.913749998332,8324.703640423852,27509.262283997938,9366.839094000641,36262.52338812373,15882.032749999718,10089.925938799839,36073.05528919459,21475.486493053122,17218.443494798394,21979.59885959913,16462.05072040071,12739.489586400297,45384.94024999245,98223.02210240805,102834.73084558651,248860.32528881458,1272035.0272930756,4620922.501522743
2043,'M1',1.0,15554.347999998332,8463.803033646815,27535.82811279797,9361.953004000647,36791.569525977866,15879.85599999971,10049.295970399844,35976.100123194745,21411.06095275962,17570.231468398368,21967.859423199134,16435.81592640071,12798.124818400309,45402.70824999243,99045.71606892705,102763.45194945112,249795.84635919926,1272152.7490921523,4620117.502852641
2044,'M1',0.2,15468.637749998341,6958.350129937382,29256.402027437733,9364.10267520065,37208.93313592672,15901.362999999716,9794.827237359848,35754.154344637434,21536.10015684182,16793.054774638575,21841.045096879192,15021.61306504055,12494.216569120454,45371.73274999246,99465.03234174654,99764.02473494897,247392.7999629378,1309303.7100228018,4714157.313186459
2044,'M1',1.0,15631.489749998313,7042.76177693234,29147.010298157755,9344.923253200655,37176.15009463578,15865.994499999715,9851.59830367986,35729.9072499175,21333.294294047035,17064.894239838562,21852.680819119196,14988.929648000552,12563.970618400464,45339.920499992455,99821.92888031784,99635.20319296695,247593.60484584674,1309423.747789815,4713495.601014851
2044,'M1',0.5,15537.554999998338,6971.979346790638,29189.969200317737,9295.603565200658,37242.655444698205,15972.703999999703,9827.308351839858,35699.81855639748,21587.11282204701,16670.78715575859,21842.99770351921,15046.14370976057,12520.26322960046,45449.52174999246,99506.3049802582,99661.72090118726,247404.8980858485,1308258.8294396359,4713619.46270107
2044,'M1',0.1,15528.309249998336,7069.009211352419,28977.752700957764,9368.078705760658,36860.38962294068,15861.495999999726,9821.83388591986,35708.37870239747,21477.938310047026,16995.425128958563,21893.738656959173,14991.831898240556,12532.542338320463,45325.491499992444,99237.21213934927,99782.91449986053,247086.72441177195,1309411.7709259223,4713624.375755662
2045,'M1',0.1,15841.736749998277,7726.212431865071,30549.669329069948,9441.167364608737,46653.759375795955,16112.464999999627,9586.2766087358,42231.717901002055,21313.82406476719,20124.941259310013,21778.903416511293,13833.029464257183,12340.896666128489,46102.575749992335,120396.32170373281,98033.0442601869,267534.5996320719,1346290.6733266523,4829431.552749992
2045,'M1',0.2,15823.567749998298,7753.465603525578,30601.224331005946,9421.289290160732,46639.14378309288,16069.162999999655,9612.789803471807,42282.48194764201,21399.486646884638,20082.072059998012,21752.4629546713,13861.42594769718,12301.294900768484,46137.31874999235,120407.92779156404,98051.96355922251,267599.8680189382,1346088.1746454285,4830042.740368591
2045,'M1',1.0,15898.552249998276,7736.296582773864,30614.43295119796,9441.661652560739,46661.93466335254,16065.524249999637,9590.6132929438,42185.09140274603,21303.861880708657,20135.79017762999,21751.569041711296,13818.812927649184,12373.542140192489,46169.274999992325,120498.72248621806,97913.95855911652,267577.6832134864,1346251.4914757141,4829268.319342449
2045,'M1',0.5,15840.712249998298,7772.747252346469,30561.619764589952,9373.592102160726,46685.5672228195,16102.92624999964,9544.93909505579,42216.71321113004,21411.2808152005,20057.310673565997,21716.987346319325,13872.418077057177,12323.478283680488,46110.521499992356,120478.34947417118,97888.76345162287,267480.2923439458,1344923.1204941052,4829497.019866317
2046,'M1',0.2,15745.194249998292,5976.853360076668,26151.143688427266,9337.802382128675,34510.23616832069,15875.101999999728,9424.73070422386,41637.75554120181,21315.45511750777,16520.381070248364,21649.573967359323,12932.44561666221,12156.17925974773,45818.424499992405,99544.81334997408,95249.60209144802,243232.85312595678,1382403.7450833581,4923631.194127245
2046,'M1',0.1,15742.046749998297,5975.757909114608,26366.104316878416,9322.677901245472,34744.03101652856,15904.542499999721,9398.444531036652,41679.2847864914,21461.722171537604,16474.52108097157,21689.449136831303,12908.979472665418,12187.31768521654,45871.25649999239,100061.44458610013,95371.4724879354,243854.87925856936,1382756.0779457067,4923572.100672794
2046,'M1',0.5,15773.537249998306,5998.681932506598,26103.79528587366,9296.533581728665,34703.77453341983,15903.396499999728,9344.907428799841,41617.96634474743,21273.83718578284,16146.726511816385,21622.40408430014,12963.650548415839,12172.64198288054,45880.5364999924,99189.02775444798,95218.4142313416,242921.85317032348,1381237.8021740792,4922738.254889693
2046,'M1',1.0,15759.17624999829,6017.387592174268,26412.5794805168,9344.775572048673,34521.73087917023,15878.393999999711,9453.426004355068,41625.373119774624,21503.47697492,16512.649935781148,21646.63692974652,12901.435536134217,12221.276008531742,45886.51874999236,100008.80162796397,95269.12322070726,243798.3182832048,1382649.4691372288,4923287.322596154
2047,'M1',1.0,15525.045249998315,3955.304871541624,26187.18775770654,9246.710457639052,31850.403814666934,15831.34074999973,9209.852499483999,33341.946054937325,21296.37878365277,16007.027795182816,21602.91411593333,12160.293582196708,12096.089706825138,45315.97424999245,87794.94976320861,92581.88381586394,228310.49543980625,1418663.8918462824,5003457.930935659
2047,'M1',0.2,15586.075749998312,3929.8825117569418,26079.936369149724,9302.155313349762,32019.92072767585,15875.101999999724,9191.28743688943,34031.09176577313,21265.665703815015,15993.874508427612,21613.164525193486,12185.210745312841,12031.482674900006,45460.589749992425,88362.34131278409,92669.99932186761,229104.8500322823,1418527.7512337645,5004529.536030823
2047,'M1',0.5,15557.229999998333,3945.636477633184,26031.145428617285,9149.884965383042,31975.09433953093,15951.911749999708,9198.286327243997,33580.049882476276,21431.796992533396,16014.23178961736,21567.453709290792,12229.519126226098,12045.381286304171,45355.87349999246,88078.33791751525,92680.00625974932,228677.62207489603,1417295.2298016879,5003251.400733841
2047,'M1',0.1,15404.622999998353,3913.78169773361,25844.656814714603,9233.515920996497,32290.049465854234,15856.027249999725,9176.837481237593,33674.91799649043,21524.410777844754,15870.717489906028,21581.773027873176,12177.910156170457,12063.46876527505,45212.039249992464,88280.89666445802,92632.5877820463,228612.68984413648,1418826.7855611811,5004137.643231257
2048,'M1',0.2,15598.185999998313,3307.137809896651,25868.872140911077,9219.62315067996,31399.651230727293,15956.808999999677,9123.882848064575,35701.8682633114,21341.506426956737,15745.330888824996,21539.12269119964,11617.038729220714,11935.258237283277,45778.6807499924,88670.51187134712,91398.99685718465,228354.28741716384,1454376.6650362806,5085919.815698729
2048,'M1',1.0,15622.86924999831,3254.3039782153373,26105.517423024558,9255.54431611138,31016.317485237236,15859.06374999972,9118.520537837374,36054.64078061045,21305.121024029944,15830.854707967654,21554.51611642817,11581.734436292085,12002.709637694808,45684.4217499924,89103.41540445345,91149.95560045098,228561.71344353666,1454483.6659724046,5085069.8332787985
2048,'M1',0.5,15541.84874999833,3286.599761515804,25809.784654868494,9159.073922306576,30967.604202988696,15972.703999999689,9100.407230630848,35778.63771990183,21464.889644250095,15795.688597174423,21538.097459522454,11660.150292560598,11943.572729043279,45694.31749999241,88468.5391292013,91337.17312653564,228019.05896485102,1453103.009703019,5084327.810071171
2048,'M1',0.1,15584.265249998314,3257.4311576325395,25802.01455451057,9195.389086797333,31101.944082331556,15911.473249999695,9056.85151507167,35717.13771575544,21095.94272402828,15972.687105720353,21533.45805389008,11620.001263879407,11967.885662219986,45580.218749992404,88522.77257806383,91213.39267571042,227816.48142192443,1454717.5338915938,5085077.316802842
2049,'M1',1.0,15843.967249998277,3694.6062392103267,29764.64009881819,9269.834552889279,41198.5990911161,15928.371249999705,9017.92202328051,35392.45824046976,21383.57183673332,19232.099756547683,21504.84946892379,11123.105064223173,11924.680199049746,45897.830499992386,105776.47777768337,90716.92155912686,245278.70507138185,1490042.420242278,5184460.534943311
2049,'M1',0.5,15767.597249998295,3712.9983631265927,29689.24936419136,9244.018987845431,41165.248973362446,15944.980999999712,8997.755056009953,35201.36227343155,21245.342676802284,19247.44848613529,21511.81254183655,11193.294411347306,11869.092491073856,45862.833749992395,105291.17699928698,90769.50814142413,244790.2018752827,1488638.0411550696,5183241.850370572
2049,'M1',0.2,15793.347249998287,3710.5805492102077,29765.122831148245,9323.661920544146,41150.20881520971,15958.270999999699,8971.987431855601,35697.38916718647,21144.635619352935,19254.778094508223,21499.040715068964,11174.877005402042,11854.834158771957,45859.646749992404,105722.42932766293,90843.04474614412,245298.7345583787,1489985.718725692,5185283.019980503
2049,'M1',0.1,15777.87324999829,3673.8559726875587,29676.246697170962,9307.238969438045,41083.34517357819,16022.365249999673,8999.356388129097,35904.506923464396,21337.555796588582,19308.23571485523,21517.603699947962,11158.554626293004,11896.364206560556,45959.984249992354,105996.08642270704,90791.8337615552,245663.10266883398,1490465.2405112816,5184800.180730409
2050,'M1',0.2,16373.66874999812,3194.5975159747727,29705.865299243706,9428.542686435467,42373.22019898296,16083.024499999643,9408.849736287119,41542.41649647005,22892.689345481227,19524.129650133647,21672.580011430004,10814.346802915716,11789.370127018154,47582.59224999198,112359.50454368877,91863.43243912721,254803.30112026312,1528412.7212375214,5291953.372865526
2050,'M1',1.0,16401.65524999812,3179.9793293858816,29688.97237438799,9421.769292311581,42398.60741887134,16073.916999999634,9424.839779114507,41489.17042744108,22909.878123472416,19543.20252163249,21670.91379935759,10755.21089997259,11869.476304709187,47597.81824999197,112460.43530428047,91771.56707881932,254827.59252054692,1528488.5411950834,5291130.887828333
2050,'M1',0.5,16402.33699999812,3192.0500639828797,29632.278760905203,9357.980840276508,42426.68640905771,16111.318999999632,9410.806964495472,41500.34483870241,22919.990645527567,19554.8436854801,21670.316588000343,10816.421232203127,11813.204938328478,47611.660999991975,112367.5767436593,91831.57133574368,254808.58096684978,1527068.721175962,5289924.678605595
2050,'M1',0.1,16341.729999998131,3150.6665109078717,29611.624431955093,9423.577975550592,42394.933085029916,16112.464999999627,9393.342880190785,41524.45742980617,22902.56486624237,19568.883181254994,21679.67856902067,10784.852234472215,11828.65741524904,47566.779749991976,112351.00357071207,91801.87837141077,254717.43357957006,1528973.3259654588,5291482.41361854
2051,'M1',0.1,16342.46974999813,2691.923786574256,29521.049453598254,9413.205580440697,42029.515954378316,16112.464999999627,9324.955504152584,41406.71285342888,22885.153142993364,19480.30459786692,21656.044887341577,10470.180402094893,11778.071514324683,47567.51949999198,111546.91489876235,91000.32241839888,253112.052427488,1567349.182094176,5397229.5556357475
2051,'M1',1.0,16402.394999998116,2721.4144413566264,29594.970157544605,9415.072380741585,42033.43472145146,16073.916999999634,9356.66237329157,41362.78748767197,22892.7998987774,19447.00907693165,21642.902139486105,10441.466428010139,11818.229475892795,47598.55799999197,111641.27521800857,90965.93175311411,253203.06058144924,1566802.3439869531,5396867.139693053
2051,'M1',0.2,16377.947999998121,2735.7696585027293,29601.557803644977,9418.057099148597,42007.11034554076,16083.024499999643,9341.931671154676,41419.96393376507,22875.218926384452,19430.381843982595,21649.012241269043,10497.346077832586,11735.080301614964,47586.87149999199,111548.97209678015,91039.26319602712,253172.4024031339,1566706.2584766124,5397689.624730246
2051,'M1',0.5,16403.81649999812,2732.5976790342233,29540.56955199127,9350.577122221432,42060.264613600535,16111.318999999632,9342.770521596343,41379.79590755098,22906.11368941645,19463.95450490183,21642.659270400312,10502.201103387531,11764.990714913249,47613.140499991976,111558.11263888152,91033.08143009937,253201.63017930748,1565362.7607544274,5395672.296900315
