year,tong_luc,tong_luk,tong_lua_tom,tong_tsl,tong_bhk,tong_lnk,climate_maxTAS_thuysan,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,dt_tsl_risk,dt_lua_caqrisk
2030,653775.0,730225.0,52250.0,740525.0,222350.0,531000.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,672150.0,682500.0,52275.0,763675.0,220100.0,546075.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,659700.0,724325.0,52300.0,731675.0,220625.0,547900.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,674600.0,732600.0,52225.0,762775.0,222525.0,546950.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,673650.0,728950.0,52275.0,761900.0,222550.0,533575.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,651775.0,693775.0,52300.0,764075.0,222300.0,518125.0,33.0,400.0,33.5,120.0,0.0,0.0
2015,722375.0,701625.0,170375.0,557975.0,130900.0,500750.0,33.0,400.0,33.5,120.0,115800.0,295450.0
2016,711900.0,708525.0,155500.0,608500.0,156150.0,518400.0,33.0,400.0,33.5,120.0,131325.0,278800.0
2017,799875.0,709400.0,142775.0,632575.0,168625.0,508750.0,33.0,400.0,33.5,120.0,139550.0,261700.0
2018,642775.0,558700.0,131575.0,650525.0,179950.0,454900.0,33.0,400.0,33.5,120.0,133950.0,252125.0
2019,761975.0,713150.0,121025.0,591075.0,188150.0,450200.0,33.0,400.0,33.5,120.0,142550.0,246950.0
2020,650725.0,714575.0,99925.0,679250.0,194000.0,522050.0,33.0,400.0,33.5,120.0,147325.0,238500.0
2021,737875.0,716425.0,102650.0,687925.0,198475.0,523525.0,33.0,400.0,33.5,120.0,146875.0,231750.0
2022,727225.0,716675.0,94850.0,375375.0,202100.0,526575.0,33.0,400.0,33.5,120.0,151500.0,225250.0
2023,718000.0,717350.0,87750.0,711300.0,206375.0,528225.0,33.0,400.0,33.5,120.0,151400.0,223725.0
2024,709500.0,629100.0,81575.0,715900.0,209275.0,531175.0,33.0,400.0,33.5,120.0,156375.0,219525.0
2025,702950.0,719675.0,75725.0,726100.0,211625.0,532450.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,696275.0,668150.0,69925.0,732375.0,213350.0,535225.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,690025.0,721700.0,64400.0,661075.0,215175.0,536425.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,635350.0,722175.0,59900.0,723900.0,216550.0,505475.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,678675.0,723900.0,55825.0,751850.0,218400.0,541175.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,660125.0,724775.0,52200.0,755475.0,215700.0,486200.0,33.0,400.0,33.5,120.0,0.0,0.0
2015,865300.0,707525.0,170275.0,568700.0,139025.0,468425.0,33.0,400.0,33.5,120.0,115600.0,292825.0
2016,826650.0,707900.0,155525.0,591975.0,155875.0,519175.0,33.0,400.0,33.5,120.0,127225.0,272975.0
2017,798075.0,700125.0,142425.0,605350.0,168700.0,479325.0,33.0,400.0,33.5,120.0,137200.0,262775.0
2018,776300.0,708350.0,131500.0,637850.0,180375.0,518800.0,33.0,400.0,33.5,120.0,141750.0,253050.0
2019,761450.0,696750.0,121075.0,584075.0,188700.0,521250.0,33.0,400.0,33.5,120.0,141800.0,243225.0
2020,747225.0,713325.0,111650.0,674700.0,194425.0,483250.0,33.0,400.0,33.5,120.0,136525.0,238600.0
2021,676750.0,714975.0,88750.0,666675.0,198575.0,515775.0,33.0,400.0,33.5,120.0,147700.0,231625.0
2022,692275.0,651625.0,94975.0,662800.0,202800.0,526375.0,33.0,400.0,33.5,120.0,149400.0,227175.0
2023,717950.0,704900.0,87800.0,671950.0,206725.0,484050.0,33.0,400.0,33.5,120.0,155150.0,224050.0
2024,637050.0,619225.0,79675.0,588975.0,209225.0,528375.0,33.0,400.0,33.5,120.0,154275.0,203900.0
2025,695675.0,631550.0,75625.0,725325.0,209700.0,477625.0,33.0,400.0,33.5,120.0,0.0,0.0
2026,695050.0,670100.0,69900.0,733350.0,213175.0,528925.0,33.0,400.0,33.5,120.0,0.0,0.0
2027,624500.0,722275.0,64400.0,717150.0,214600.0,511550.0,33.0,400.0,33.5,120.0,0.0,0.0
2028,681575.0,721150.0,59900.0,653700.0,216250.0,512900.0,33.0,400.0,33.5,120.0,0.0,0.0
2029,676700.0,656875.0,55875.0,672250.0,217550.0,538700.0,33.0,400.0,33.5,120.0,0.0,0.0
2030,601700.0,723800.0,52300.0,743700.0,218800.0,527700.0,33.0,400.0,33.5,120.0,0.0,0.0
2015,865900.0,663575.0,170075.0,550350.0,139250.0,520500.0,33.0,400.0,33.5,120.0,119000.0,298575.0
2015,842175.0,709050.0,169950.0,568625.0,139275.0,521325.0,33.0,400.0,33.5,120.0,114825.0,293975.0
2016,826075.0,709350.0,155275.0,605350.0,156250.0,518175.0,33.0,400.0,33.5,120.0,128800.0,276575.0
2017,798475.0,710275.0,142700.0,631375.0,169275.0,518850.0,33.0,400.0,33.5,120.0,136775.0,262075.0
2018,775850.0,708675.0,131575.0,650225.0,181075.0,520150.0,33.0,400.0,33.5,120.0,140750.0,254875.0
2019,760025.0,594325.0,120650.0,665325.0,189875.0,520825.0,33.0,400.0,33.5,120.0,142025.0,244600.0
2020,741450.0,696750.0,111725.0,678025.0,175350.0,522450.0,33.0,400.0,33.5,120.0,147750.0,238400.0
2021,730775.0,715925.0,102775.0,691275.0,199625.0,524850.0,33.0,400.0,33.5,120.0,149475.0,233400.0
2022,725600.0,717125.0,94900.0,697950.0,202675.0,526475.0,33.0,400.0,33.5,120.0,150350.0,225975.0
2023,715275.0,718025.0,87850.0,699675.0,207775.0,528275.0,33.0,400.0,33.5,120.0,150825.0,222425.0
2015,863175.0,708525.0,170375.0,566150.0,139700.0,521250.0,33.0,400.0,33.5,120.0,116100.0,298475.0
2016,824825.0,708725.0,155175.0,607075.0,156625.0,518700.0,33.0,400.0,33.5,120.0,125600.0,276200.0
2017,798025.0,710400.0,142700.0,632850.0,169325.0,518700.0,33.0,400.0,33.5,120.0,135700.0,262300.0
2018,776250.0,711300.0,131475.0,650025.0,119150.0,519225.0,33.0,400.0,33.5,120.0,143400.0,248300.0
2019,759875.0,709775.0,121175.0,666750.0,189325.0,461000.0,33.0,400.0,33.5,120.0,144475.0,219700.0
2020,745875.0,712775.0,111550.0,679375.0,195025.0,523100.0,33.0,400.0,33.5,120.0,145450.0,237525.0
2021,731475.0,716325.0,102675.0,662500.0,199125.0,526250.0,33.0,400.0,33.5,120.0,146475.0,228650.0
2022,724225.0,716000.0,94900.0,700000.0,203600.0,527400.0,33.0,400.0,33.5,120.0,151750.0,210750.0
2015,865825.0,708900.0,169875.0,569525.0,139125.0,520025.0,33.0,400.0,33.5,120.0,115400.0,297025.0
2016,827250.0,707525.0,155250.0,607625.0,156250.0,517825.0,33.0,400.0,33.5,120.0,129925.0,278150.0
2017,801550.0,709675.0,142750.0,632775.0,168975.0,518550.0,33.0,400.0,33.5,120.0,135650.0,261750.0
2018,777275.0,711300.0,131400.0,648825.0,180550.0,519025.0,33.0,400.0,33.5,120.0,140625.0,250175.0
2019,762050.0,712800.0,121150.0,665850.0,188850.0,521075.0,33.0,400.0,33.5,120.0,142975.0,220400.0
2020,749750.0,713775.0,111650.0,679950.0,194475.0,523650.0,33.0,400.0,33.5,120.0,146300.0,239000.0
2021,737650.0,716025.0,102900.0,691150.0,198775.0,526325.0,33.0,400.0,33.5,120.0,151675.0,225750.0
2022,726725.0,717025.0,94825.0,700050.0,202600.0,490225.0,33.0,400.0,33.5,120.0,148400.0,222675.0
2023,717400.0,604825.0,87825.0,711525.0,206675.0,528150.0,33.0,400.0,33.5,120.0,152150.0,221700.0
2024,710075.0,719700.0,81675.0,720175.0,209725.0,532125.0,33.0,400.0,33.5,120.0,131200.0,129325.0
2025,644350.0,679650.0,75700.0,727575.0,211825.0,523650.0,33.0,400.0,33.5,120.0,157850.0,216125.0
2026,697150.0,721475.0,69825.0,734225.0,213100.0,536325.0,33.0,400.0,33.5,120.0,158225.0,212000.0
2027,690325.0,720900.0,64425.0,741175.0,214950.0,507000.0,33.0,400.0,33.5,120.0,159475.0,209525.0
2028,651750.0,723850.0,60000.0,748050.0,216375.0,502275.0,33.0,400.0,33.5,120.0,46225.0,137050.0
2029,617450.0,725200.0,55800.0,750875.0,217750.0,486425.0,33.0,400.0,33.5,120.0,159900.0,204875.0
2030,673050.0,725225.0,52225.0,746825.0,219225.0,541925.0,33.0,400.0,33.5,120.0,161175.0,201650.0
2031,667725.0,724300.0,38975.0,758625.0,220150.0,543950.0,33.0,400.0,33.5,120.0,165525.0,199475.0
2032,662675.0,702350.0,44775.0,748200.0,221075.0,545050.0,33.0,400.0,33.5,120.0,147650.0,192500.0
2033,592475.0,727325.0,41175.0,769900.0,222250.0,547000.0,33.0,400.0,33.5,120.0,166350.0,193300.0
2034,655125.0,638450.0,37875.0,772725.0,222950.0,517350.0,33.0,400.0,33.5,120.0,164825.0,193300.0
2035,651675.0,673850.0,34450.0,776175.0,223600.0,549925.0,33.0,400.0,33.5,120.0,164650.0,187475.0
2036,647425.0,728825.0,31275.0,778525.0,224125.0,551500.0,33.0,400.0,33.5,120.0,166650.0,184600.0
2037,608275.0,730050.0,28200.0,784625.0,225225.0,551300.0,33.0,400.0,33.5,120.0,164975.0,191775.0
2038,641150.0,732200.0,25575.0,786850.0,225400.0,553950.0,33.0,400.0,33.5,120.0,168925.0,185200.0
2039,637575.0,731775.0,23300.0,780100.0,225950.0,555400.0,33.0,400.0,33.5,120.0,168500.0,182725.0
2040,633825.0,690050.0,21100.0,738925.0,226425.0,555825.0,33.0,400.0,33.5,120.0,167450.0,172550.0
2041,632800.0,733275.0,18875.0,794825.0,227100.0,557950.0,33.0,400.0,33.5,120.0,167225.0,178900.0
2042,628100.0,734025.0,16675.0,788800.0,227375.0,557950.0,33.0,400.0,33.5,120.0,167925.0,179725.0
2043,624550.0,735225.0,14400.0,799525.0,228125.0,560125.0,33.0,400.0,33.5,120.0,168800.0,178625.0
2044,622650.0,735350.0,12575.0,774150.0,228625.0,561675.0,33.0,400.0,33.5,120.0,169775.0,175650.0
2045,606725.0,710075.0,11550.0,804750.0,229600.0,562275.0,33.0,400.0,33.5,120.0,170475.0,176975.0
2046,591850.0,737175.0,10525.0,641525.0,230050.0,535325.0,33.0,400.0,33.5,120.0,169525.0,173725.0
2047,614525.0,736925.0,9525.0,796775.0,230050.0,562325.0,33.0,400.0,33.5,120.0,157200.0,153450.0
2048,613725.0,565250.0,8650.0,808375.0,231725.0,564825.0,33.0,400.0,33.5,120.0,170775.0,166550.0
2049,500150.0,737825.0,8100.0,806625.0,231950.0,565875.0,33.0,400.0,33.5,120.0,171025.0,169125.0
2050,609325.0,703800.0,7725.0,808750.0,233075.0,500825.0,33.0,400.0,33.5,120.0,0.0,0.0
2051,540750.0,638775.0,7425.0,811500.0,226625.0,568375.0,33.0,400.0,33.5,120.0,0.0,0.0
2052,579825.0,734825.0,7200.0,807825.0,233525.0,569300.0,33.0,400.0,33.5,120.0,0.0,0.0
2053,539250.0,738925.0,7175.0,695000.0,233525.0,570225.0,33.0,400.0,33.5,120.0,0.0,0.0
2054,603250.0,638550.0,7175.0,725800.0,233650.0,570375.0,33.0,400.0,33.5,120.0,0.0,0.0
