year,tong_luc,tong_luk,tong_lua_tom,tong_tsl,tong_bhk,climate_maxTAS_thuysan,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,dt_tsl_risk,dt_lua_caqrisk
2015,860100.0,717425.0,211600.0,545600.0,145275.0,30.0,400.0,28.0,180.0,0.0,38625.0
2016,817900.0,724025.0,212675.0,551125.0,171125.0,30.0,400.0,28.0,180.0,0.0,36275.0
2017,784475.0,732675.0,213125.0,555900.0,189575.0,30.0,400.0,28.0,180.0,0.0,34525.0
2018,760575.0,738800.0,210375.0,562125.0,201975.0,30.0,400.0,28.0,180.0,0.0,35375.0
2019,740325.0,746700.0,212400.0,560400.0,209125.0,30.0,400.0,28.0,180.0,0.0,35950.0
2020,724750.0,752425.0,225275.0,548775.0,213800.0,30.0,400.0,28.0,180.0,0.0,42525.0
2021,709300.0,754925.0,226150.0,546575.0,217100.0,30.0,400.0,28.0,180.0,0.0,40150.0
2022,696125.0,764300.0,227425.0,547575.0,220950.0,30.0,400.0,28.0,180.0,0.0,40600.0
2023,682625.0,767475.0,227200.0,547700.0,223500.0,30.0,400.0,28.0,180.0,0.0,40725.0
2024,671975.0,774325.0,228250.0,547450.0,225700.0,30.0,400.0,28.0,180.0,0.0,38450.0
2025,658950.0,778150.0,207600.0,564475.0,227450.0,30.0,400.0,28.0,180.0,0.0,32250.0
2026,649275.0,782975.0,205050.0,568625.0,229250.0,30.0,400.0,28.0,180.0,0.0,30300.0
2027,634225.0,788100.0,203900.0,571100.0,230250.0,30.0,400.0,28.0,180.0,0.0,29650.0
2028,631200.0,791475.0,202325.0,572750.0,230400.0,30.0,400.0,28.0,180.0,0.0,29975.0
2029,622725.0,796475.0,200750.0,574975.0,231525.0,30.0,400.0,28.0,180.0,0.0,30150.0
2015,805925.0,768950.0,210875.0,545850.0,145425.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,723025.0,818300.0,212675.0,552600.0,171175.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683675.0,825000.0,210825.0,558975.0,189200.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659050.0,838575.0,211975.0,558250.0,200975.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642275.0,846650.0,211750.0,560450.0,207800.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,615025.0,863000.0,226300.0,542475.0,212500.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,590250.0,878800.0,226575.0,547825.0,216500.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,565100.0,878300.0,226925.0,544250.0,219600.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563475.0,887450.0,227225.0,544550.0,222375.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,554325.0,891750.0,226300.0,546825.0,224350.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,542950.0,897375.0,207000.0,563075.0,226550.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533075.0,901750.0,204625.0,570300.0,228475.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,524025.0,905300.0,203925.0,567500.0,228725.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,515775.0,907275.0,201800.0,573100.0,229550.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,508650.0,913800.0,200250.0,575300.0,230000.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,807700.0,768400.0,211175.0,545225.0,145525.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,722900.0,807775.0,211350.0,553825.0,171575.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683275.0,830625.0,212350.0,556125.0,189750.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,660450.0,841075.0,211450.0,558350.0,201950.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,641225.0,845200.0,212075.0,560075.0,209050.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,614950.0,862500.0,224775.0,548100.0,213650.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,587375.0,879250.0,228025.0,545700.0,217575.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575550.0,885500.0,227150.0,536750.0,220775.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,564325.0,889525.0,227425.0,543750.0,223575.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,553800.0,893325.0,226725.0,546900.0,225700.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,543825.0,899125.0,206600.0,565225.0,227525.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533025.0,902675.0,204425.0,568550.0,228750.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,524675.0,906025.0,202725.0,572150.0,229400.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,516575.0,908925.0,201800.0,572725.0,230100.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,508800.0,913725.0,199650.0,573900.0,230400.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,806075.0,768525.0,212200.0,543650.0,145200.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,723800.0,817725.0,213200.0,553450.0,171400.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,684525.0,833375.0,212075.0,557125.0,189775.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,658725.0,838825.0,211950.0,559825.0,202400.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,640550.0,843200.0,211675.0,558475.0,209400.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,612850.0,863025.0,225825.0,545850.0,214075.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,588875.0,841050.0,226600.0,542400.0,218200.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,573275.0,884000.0,227875.0,543675.0,221575.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,562325.0,886925.0,228675.0,543425.0,224800.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,551575.0,892700.0,228050.0,546725.0,226925.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,540475.0,835225.0,207875.0,532525.0,229075.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,532225.0,902775.0,206925.0,567925.0,230750.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,522125.0,905800.0,205400.0,564850.0,231350.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,513625.0,911825.0,203100.0,572425.0,232125.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,501125.0,913000.0,201475.0,573450.0,221950.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,807100.0,768800.0,211250.0,545075.0,145475.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,722525.0,818025.0,210375.0,535650.0,170975.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,682925.0,833075.0,210900.0,559125.0,189525.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,658175.0,839925.0,212375.0,553350.0,201625.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,640600.0,845300.0,210675.0,561175.0,208900.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,613300.0,862900.0,224725.0,547600.0,213525.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,588975.0,877375.0,225450.0,546900.0,217350.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,573950.0,884625.0,226850.0,548150.0,220850.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,562425.0,888300.0,227175.0,546075.0,223675.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,551750.0,887550.0,225900.0,549275.0,226125.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,540075.0,896500.0,207475.0,567250.0,227950.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531000.0,875950.0,205325.0,567550.0,230100.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,520550.0,902775.0,205075.0,569800.0,231225.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,513175.0,908425.0,203050.0,572650.0,232025.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,506100.0,913550.0,201025.0,572750.0,232325.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,807725.0,772825.0,213675.0,543950.0,145575.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,722150.0,820375.0,212975.0,552550.0,171250.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683925.0,831850.0,211700.0,556550.0,189750.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,658850.0,840050.0,211950.0,556650.0,201500.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,641875.0,845350.0,210525.0,562100.0,208725.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,615275.0,861950.0,225650.0,548050.0,213725.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,589825.0,875050.0,225275.0,545450.0,217850.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575150.0,883325.0,227025.0,543200.0,221225.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,560525.0,888300.0,225475.0,545050.0,224150.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,553100.0,892000.0,226000.0,545075.0,226100.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,543450.0,893100.0,205700.0,567450.0,228350.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533400.0,901950.0,204050.0,569450.0,230000.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,523375.0,905700.0,202075.0,570075.0,231275.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514775.0,908625.0,200975.0,567800.0,232025.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,503175.0,911450.0,199625.0,573500.0,232275.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,806550.0,771825.0,212325.0,545325.0,145525.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,724650.0,818975.0,206775.0,555225.0,171375.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,685200.0,831075.0,210300.0,556850.0,189375.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659775.0,838650.0,211300.0,557300.0,201350.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,640050.0,846025.0,211400.0,560825.0,208450.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,614200.0,863325.0,225450.0,547950.0,213150.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,589325.0,876875.0,228075.0,544575.0,215850.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575675.0,883100.0,226025.0,547375.0,220600.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563750.0,887975.0,227950.0,546675.0,223700.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,548725.0,878550.0,227575.0,543725.0,225525.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,542000.0,894200.0,207325.0,564075.0,227750.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533075.0,898150.0,205675.0,568600.0,229475.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,522550.0,902850.0,202775.0,567175.0,230725.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514125.0,907700.0,201725.0,571750.0,231100.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,506475.0,897775.0,200100.0,573650.0,231400.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,808175.0,772400.0,210875.0,545200.0,145275.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,724200.0,817500.0,212725.0,552150.0,171100.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683500.0,833175.0,211775.0,555550.0,189125.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659000.0,839725.0,211300.0,558075.0,200850.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,640875.0,845075.0,212225.0,558050.0,207950.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,612925.0,848100.0,227450.0,546275.0,212450.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,587850.0,879625.0,226875.0,545700.0,212025.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574225.0,884875.0,226875.0,546650.0,219975.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,562000.0,882075.0,226925.0,547100.0,222675.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,551450.0,893050.0,227825.0,545475.0,224975.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,540150.0,898200.0,206275.0,568525.0,226725.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,530125.0,900700.0,204075.0,570150.0,228125.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,521925.0,906475.0,203600.0,571750.0,229350.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,511300.0,910525.0,201400.0,569750.0,229775.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,504675.0,913300.0,199250.0,572750.0,230050.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,808675.0,769900.0,209875.0,548275.0,145325.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,724350.0,818025.0,207150.0,558125.0,171150.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683850.0,834175.0,206500.0,562225.0,189425.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659875.0,840625.0,205725.0,556450.0,201125.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,641200.0,845775.0,205750.0,566125.0,208175.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,614000.0,865025.0,219150.0,553225.0,212650.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,588350.0,880100.0,219100.0,553400.0,216650.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,564725.0,885775.0,218275.0,555125.0,220075.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,561575.0,889150.0,219250.0,554950.0,222775.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,551350.0,894125.0,218125.0,557175.0,225100.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,540100.0,898025.0,199525.0,572675.0,227150.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,528425.0,903200.0,199475.0,573975.0,228775.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,521325.0,907325.0,198425.0,573575.0,229775.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,510775.0,911325.0,197175.0,577950.0,230325.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,505550.0,914975.0,195300.0,580450.0,230375.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,805725.0,771350.0,208475.0,549175.0,145475.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,719525.0,819225.0,206550.0,558225.0,171225.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683350.0,835100.0,207200.0,561525.0,189600.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,655725.0,839400.0,206600.0,563400.0,201375.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,641000.0,845550.0,206800.0,562825.0,208275.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,613250.0,862725.0,219950.0,548250.0,213050.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,589025.0,878525.0,218950.0,553275.0,216775.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575475.0,884975.0,219250.0,555450.0,220250.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,562625.0,888925.0,218500.0,540300.0,222975.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552200.0,893350.0,214050.0,539825.0,225175.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,542300.0,898075.0,200450.0,573225.0,227125.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,532875.0,902475.0,198850.0,575550.0,228775.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,523850.0,904325.0,199425.0,566425.0,229750.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,516500.0,909200.0,197000.0,577925.0,229950.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,506750.0,908950.0,195575.0,579900.0,230375.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,808025.0,772700.0,208075.0,549175.0,145275.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,722900.0,819625.0,206925.0,558425.0,171250.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683900.0,832675.0,205825.0,563225.0,189575.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,658800.0,838775.0,203425.0,564650.0,201600.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,639100.0,844625.0,204300.0,564875.0,208775.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,612475.0,864200.0,217750.0,555775.0,213475.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,587925.0,863825.0,218925.0,554075.0,216900.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,572125.0,885025.0,218475.0,554925.0,220300.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,561325.0,889575.0,219150.0,555600.0,223700.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,550225.0,891950.0,219575.0,554575.0,225775.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,538725.0,896275.0,202125.0,571125.0,228500.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531125.0,903075.0,200125.0,574250.0,230150.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,520325.0,888375.0,198650.0,574525.0,230800.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,511800.0,908675.0,197850.0,575775.0,230825.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,504625.0,912850.0,196025.0,578300.0,232150.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,802950.0,771400.0,207925.0,549150.0,145550.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,722400.0,805700.0,206050.0,559300.0,170825.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,684050.0,833375.0,206275.0,561850.0,189150.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,660850.0,837500.0,206975.0,564525.0,200975.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642200.0,844625.0,205650.0,564025.0,208025.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,611925.0,864875.0,218175.0,554350.0,212375.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,588175.0,879225.0,217650.0,556825.0,216300.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574400.0,883525.0,219200.0,553875.0,219900.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,558750.0,889625.0,217425.0,555600.0,222775.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552200.0,854400.0,217250.0,557125.0,225100.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,540250.0,898550.0,200850.0,574400.0,227250.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,530125.0,892800.0,198900.0,574575.0,229250.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,521750.0,905400.0,197725.0,576250.0,230150.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,513175.0,910575.0,196725.0,577050.0,230900.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,505000.0,913800.0,194825.0,580175.0,231525.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,806950.0,769425.0,207075.0,549200.0,145475.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,722925.0,817000.0,206350.0,558325.0,171275.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683625.0,833500.0,205700.0,562150.0,189450.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,658750.0,839900.0,205550.0,562025.0,201550.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,640525.0,847525.0,204500.0,566800.0,209125.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,613300.0,863225.0,215950.0,554750.0,213775.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,588500.0,876125.0,218500.0,545200.0,217550.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574975.0,884425.0,218750.0,554875.0,219975.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,558800.0,890525.0,219375.0,554600.0,223925.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552075.0,894750.0,217900.0,557125.0,226025.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,540250.0,899850.0,200825.0,560950.0,228000.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,526650.0,901800.0,198550.0,573375.0,229625.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,521525.0,902375.0,195775.0,578700.0,230400.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,513225.0,910650.0,194350.0,576100.0,230675.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,505475.0,912775.0,194650.0,575800.0,230975.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,807325.0,770000.0,208675.0,549125.0,145600.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,723625.0,806575.0,207600.0,556725.0,171775.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,681900.0,832950.0,205450.0,562100.0,190300.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,657425.0,839350.0,205775.0,565625.0,201650.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642225.0,845350.0,205250.0,566725.0,208900.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,611475.0,861150.0,217800.0,553075.0,213800.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,589400.0,873675.0,217925.0,555500.0,217450.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575725.0,886100.0,218850.0,555800.0,220575.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563050.0,886375.0,218675.0,554950.0,223375.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,549950.0,894575.0,217625.0,556425.0,225850.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,543200.0,898525.0,201200.0,574225.0,228000.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533375.0,902250.0,198350.0,575850.0,229675.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,524925.0,905800.0,197400.0,576800.0,230150.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,516100.0,910175.0,195600.0,578900.0,231000.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,509325.0,914350.0,194850.0,580425.0,231350.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,808725.0,768450.0,206925.0,550925.0,145325.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,723950.0,792375.0,207300.0,555325.0,171300.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,684650.0,832200.0,206900.0,561850.0,190025.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659850.0,838700.0,206625.0,564000.0,201775.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642625.0,844725.0,206600.0,565725.0,209025.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,614025.0,863150.0,218125.0,554350.0,213575.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,589525.0,877550.0,217875.0,552200.0,215525.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574375.0,883625.0,219975.0,553625.0,220650.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,564275.0,883550.0,218175.0,555375.0,223350.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,553175.0,893750.0,219000.0,554550.0,225975.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,542875.0,896950.0,202500.0,572575.0,227625.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533100.0,889650.0,199800.0,573950.0,229650.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,523175.0,905350.0,198250.0,576000.0,230700.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,515025.0,910425.0,196600.0,577525.0,231375.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,506525.0,911925.0,195075.0,579225.0,232025.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,809450.0,771275.0,203500.0,554375.0,145375.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,724950.0,819100.0,201450.0,563900.0,171350.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,681250.0,834075.0,201150.0,568550.0,190050.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,660500.0,838750.0,200600.0,569075.0,202475.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642925.0,845750.0,198900.0,574500.0,209475.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,613875.0,863300.0,207925.0,562825.0,214050.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,589550.0,850375.0,207850.0,565375.0,218250.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574200.0,883225.0,207525.0,563325.0,220775.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,562775.0,888075.0,208175.0,564750.0,224200.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,550800.0,894800.0,208525.0,564575.0,226200.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,540075.0,898750.0,192200.0,581925.0,227975.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,530800.0,902800.0,191800.0,583675.0,229650.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,522050.0,905250.0,191300.0,582400.0,230575.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,513275.0,908275.0,190225.0,584700.0,231050.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,505475.0,914400.0,189600.0,585500.0,231425.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,810125.0,770725.0,203300.0,554450.0,145600.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,724075.0,819650.0,202550.0,564000.0,171550.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683625.0,834150.0,199400.0,570525.0,187625.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,660600.0,841150.0,198675.0,573125.0,201125.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,643025.0,842350.0,198275.0,573475.0,208075.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,615425.0,865200.0,207600.0,565700.0,212550.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,590625.0,880125.0,208525.0,565150.0,216050.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575900.0,887000.0,207600.0,565375.0,219675.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,564075.0,891025.0,209125.0,563925.0,222475.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552275.0,877225.0,204750.0,566525.0,224800.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,542050.0,901250.0,193025.0,575750.0,226725.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,530175.0,903750.0,191775.0,580625.0,228425.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,521875.0,907975.0,189775.0,584950.0,229800.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,512225.0,911800.0,188825.0,585250.0,230150.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,504975.0,915550.0,187900.0,585975.0,230750.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,808800.0,716625.0,205150.0,553000.0,145525.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,725050.0,819100.0,202050.0,563400.0,171050.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,684450.0,833250.0,198850.0,570875.0,189850.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,661025.0,841125.0,199275.0,572050.0,201925.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642575.0,846575.0,198200.0,573825.0,208850.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,613325.0,864850.0,209625.0,561525.0,213500.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,590700.0,878650.0,208250.0,565375.0,217650.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575800.0,885975.0,208750.0,563175.0,221275.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563725.0,888225.0,207750.0,563800.0,224300.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,554275.0,893450.0,206900.0,564225.0,226475.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,543775.0,900225.0,192200.0,580150.0,228650.0,30.0,400.0,28.0,180.0,0.0,0.0
