'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit','total_benefit_5','total_benefit_34'
2035,'B1',0.5,15812.351749998299,24597.056037933962,34681.24099999742,9889.392500000758,62525.444535836294,16135.141249999624,12399.320999999969,49587.23531165806,23443.282766076412,24379.849499997665,22998.32449999889,26937.259249998697,14493.810750000377,46436.598499992324,157333.58098353652,131086.41716795333,337879.71015144273,942555.2581991979,3483188.2295513446
2035,'B1',0.2,15853.87174999829,24589.030355853964,34612.50499999739,9848.10400000076,62559.31443130828,16085.887499999648,12370.629749999975,49546.12772977006,23477.258124764387,24444.014999997667,23046.825999998884,26935.886999998693,14478.799500000374,46402.45799999232,157238.21845438454,131198.32768729728,337848.25614163466,943657.2361377993,3482647.0765913557
2036,'B1',0.2,16053.076999998233,23291.66162555188,34559.540499997405,9843.71800000076,61555.84695562774,16051.233749999674,12349.76024999997,50363.24108381448,22143.422409890998,24375.300999997657,22851.297249998985,26935.886999998693,14488.213500000376,46997.36999999215,154505.40501242699,130350.17331243883,334862.2003249751,986699.4148601288,3636912.6894866424
2036,'B1',0.5,15958.488499998246,23318.33540601267,34638.65449999743,9886.46850000076,61520.38793925014,16114.348999999638,12318.509499999971,50397.854399324875,22127.197472940632,24350.866999997652,22836.04249999897,26937.259249998697,14496.209000000377,47006.14274999213,154697.664289371,130173.70242813797,334900.62296761887,985447.3931106543,3637521.76379663
2036,'B1',1.0,16002.945499998228,23400.6701759263,34585.997499997415,9867.162750000753,61515.625455627734,16101.243999999639,12298.939249999969,50320.2452312129,21945.945972940623,24329.410999997654,22872.090749998973,26928.8754999987,14485.398250000375,46986.44999999214,154478.8449117838,130166.1429239044,334654.5513357976,985692.4567787587,3635256.129344686
2036,'B1',0.1,16013.803999998232,23329.03980994548,34577.9737499974,9875.101250000753,61493.13562373974,16115.653749999623,12351.908499999974,50403.756231212894,22141.50522294062,24428.73374999766,22833.650499998977,26892.6144999987,14566.182500000381,47073.10349999213,154615.374648379,130311.46773944037,335023.05938792945,986016.5348988606,3637518.1598066287
2037,'B1',1.0,15822.654749998284,22344.4089736367,34599.798999997416,9839.384750000756,60667.305992716436,16108.174749999635,12316.295749999965,49611.92748496938,22065.468878351763,24381.23999999767,22892.17949999897,26932.0134999987,14485.398250000375,46144.76874999238,153173.87284185225,129731.42723781291,332066.25157967693,1027590.218347674,3787891.7111883545
2037,'B1',0.5,15797.20374999829,22273.52911684953,34627.19374999744,9871.848500000762,60671.77777961436,16135.141249999624,12378.451499999972,49605.00666945898,22234.295841453833,24401.233999997658,22821.801749998973,26940.397249998696,14496.209000000377,46107.074749992375,153344.68427935115,129800.0098780164,332254.09015737986,1027318.8289821809,3790329.4516033963
2037,'B1',0.1,15780.158999998297,22236.67824652698,34569.57024999741,9869.467250000751,60643.362677206045,16122.58449999962,12332.902499999971,49726.541984969386,22009.538698351764,24441.49024999766,22817.947749998977,26892.6144999987,14566.182500000381,46134.01599999236,153185.15860765957,129666.7519993854,332009.0401070568,1027998.6019019834,3790093.8599702986
2037,'B1',0.2,15844.366749998302,22245.773206970494,34555.389749997405,9856.87600000076,60707.52749271643,16085.887499999648,12353.744749999978,49566.30656705068,22055.329457912067,24483.48899999767,22837.056499998984,26935.886999998693,14488.213500000376,46141.41049999239,153078.09722077515,129780.15700386537,332015.84747465217,1028691.2349948437,3789485.8945803125
2038,'B1',0.2,15842.119249998297,21418.334752393384,34550.43349999741,9855.414000000757,60018.25824103568,16084.42549999965,12349.786749999972,49736.65335363946,23505.719416328862,24442.552999997668,22880.157999998963,26935.886999998693,14488.213500000376,46253.67074999236,153045.44719453418,129785.7248188628,332107.9562634068,1070662.9128397629,3942239.3642569026
2038,'B1',0.5,15809.977749998292,21423.628938206653,34637.38324999743,9892.316500000758,59982.27597055404,16133.679249999625,12385.76149999998,49726.21768556611,23494.506102680614,24355.108999997654,22790.31899999899,26940.397249998696,14499.347000000378,46267.82799999234,153131.63689723163,129648.34079977524,332070.9191970171,1069120.5223744567,3943096.782779986
2038,'B1',1.0,15803.986999998286,21501.08719722128,34620.29249999741,9862.776750000754,59978.036741035685,16106.712749999635,12339.687749999981,49711.267287974435,23476.615264780077,24396.920499997665,22918.330249998955,26935.151499998698,14485.398250000375,46250.82049999236,153154.00398612252,129708.32575488852,332136.26374102174,1069480.4662714475,3940665.973114944
2038,'B1',0.1,15746.40649999831,21432.63462354026,34586.668249997405,9885.549250000746,59952.93063862738,16121.122499999621,12344.598499999978,49787.61228797443,23512.11710268061,24404.940249997657,22842.42249999897,26896.1539999987,14566.182500000381,46181.89324999238,153138.5412533151,129735.79089950716,332079.3389028321,1069930.7173311296,3942868.121896888
2039,'B1',0.1,15504.535999998345,15112.86047257054,30669.7667499979,9745.093000000737,42659.99996252257,15940.922999999702,12340.646749999973,43230.46222025035,22135.859248529305,20492.908249997887,22819.08549999898,26896.1539999987,14566.182500000381,45510.16174999247,117997.06172136804,126048.50093249531,292114.47765392734,1111708.549603092,4055907.247168736
2039,'B1',0.2,15530.606499998335,15158.15288083328,30693.052249997916,9740.515250000735,43141.32735738814,15905.68799999972,12294.340749999983,43535.728888323705,21914.189049447912,20364.672249997922,22863.09699999897,26942.16299999869,14488.213500000376,45539.67349999245,118283.8202793087,126120.1921466747,292571.74667604687,1112554.0548464954,4055592.5669602547
2039,'B1',1.0,15533.020499998334,15055.298593498448,30670.122749997903,9746.03675000073,42856.03630850703,15898.790249999733,12263.394499999975,43485.029220250355,21991.736878208874,20333.98399999791,22899.177749998966,26938.289499998693,14485.398250000375,45545.629249992446,118239.40652571032,125854.11072474481,292156.3152505189,1111255.8454865739,4053637.1011653775
2039,'B1',0.5,15576.620499998318,15025.536255631685,30673.80774999791,9726.68200000073,42844.72310854918,15934.149499999716,12339.411749999976,43234.72330639705,22105.77918214395,20230.93349999791,22781.75749999899,26940.397249998696,14499.347000000378,45668.13474999239,117900.33810397715,125800.50399873519,291913.86860277544,1110939.0258548192,4055753.495477443
2040,'B1',0.1,15827.56299999829,16699.43709172116,32046.837499998954,9459.777200000672,54564.15329725282,16122.58449999962,10618.476200000343,46822.61876430607,22662.925595715595,20728.140450000315,21978.66819999936,21853.98984999985,13356.039350000065,46245.52279999236,139455.66336769366,114077.9019313187,302741.21099877154,1151204.84061976,4194026.670552535
2040,'B1',0.2,15905.919249998282,16682.035433093777,32022.85674999896,9434.191950000672,54626.15856279416,16085.887499999648,10673.918000000345,46732.554436331724,22704.28023645049,20698.286350000348,22014.94719999936,21891.50494999986,13286.39315000006,46284.87034999236,139291.91633648032,114213.09343220646,302758.9337684453,1152094.8655481576,4193660.7027940527
2040,'B1',0.5,15861.171999998287,16697.809427170494,32097.404549998973,9467.020400000674,54598.9162596859,16135.141249999624,10682.360000000352,46787.03709876477,22712.16904571561,20631.543750000335,21941.539399999365,21889.384449999867,13300.09590000006,46343.77279999233,139326.92837042536,114157.68026092814,302801.5935311126,1150394.9562019503,4193823.017461242
2040,'B1',1.0,15816.440249998293,16742.751564814138,32070.287349998966,9408.805900000661,54591.71966279416,16108.174749999635,10609.707250000349,46793.92786430608,22667.097349459244,20751.39575000037,22021.41189999936,21890.20864999986,13284.991050000057,46246.77759999236,139456.21673215923,114072.39595923111,302756.9192911492,1150624.395145739,4191795.3367491746
2041,'B1',0.5,15603.269749998324,9764.784007868473,26003.711189998237,9052.445000000653,37871.848723642725,15954.94174999969,9212.810149999923,43409.97541615061,20769.284826571264,15922.91807999919,21248.517219999318,17855.778850000224,12340.695020000552,45834.10078999239,107057.32746659854,99555.53110763275,255010.97998416921,1187739.0689419978,4295878.705177392
2041,'B1',0.1,15492.481499998346,9946.102765246684,25977.096409998216,9019.201580000645,38406.90566971926,15983.969499999677,9218.757019999926,43318.765036043515,20739.42382452989,15948.042899999185,21283.023099999315,17830.207490000244,12387.924830000546,45667.15196999242,107623.5533924842,99623.43246305337,255551.90162547608,1188655.9642713154,4296658.0423700195
2041,'B1',0.2,15553.315999998333,9956.96421852013,26140.07006999822,8975.297960000631,38084.615929236235,15931.948999999699,9193.82696999992,43314.08526112374,20668.084951645793,15812.011199999173,21315.37550999932,17858.183150000226,12324.936870000558,45646.01942999242,107138.04119886187,99771.7644816623,255128.71709046114,1189565.9353379668,4295840.16674049
2041,'B1',1.0,15525.004499998331,9870.856000041647,26125.39623999822,9007.381660000645,38017.38375257594,15907.182999999712,9171.480989999922,43373.03964101674,20737.653179566205,16018.75649999917,21340.44578999932,17859.439490000226,12330.547610000558,45596.42842999243,107328.58020557096,99629.20109762775,255284.56835313508,1188008.5981549185,4294131.321976637
2042,'B1',0.1,15803.498999998308,10827.402073928977,28383.988797999504,8882.54877600068,47533.78883726936,16121.122499999621,8183.267591999523,41725.58874115033,20183.433171635366,17671.81023399932,20725.881879999662,14645.048073999482,11615.458926000496,46193.25274999237,121344.7739684221,91820.4871515683,262302.8386037793,1224482.4620365177,4415372.334252619
2042,'B1',0.2,15850.751749998299,10821.605738407261,28374.015457999525,8833.948038000668,47584.573527215776,16065.095249999664,8151.649479999516,41738.59341924674,20119.627373328134,17699.072225999298,20780.658671999656,14668.136501999483,11560.350262000493,46112.77758799237,121236.09203516791,91941.02183903627,262248.0776959939,1225389.8779555734,4414504.8463407075
2042,'B1',1.0,15789.087999998304,10870.899710408483,28412.017715999504,8841.114932000673,47560.023435215786,16080.45174999965,8155.426673999521,41738.92437715033,20263.77000003128,17700.845999999317,20781.427243999657,14671.365129999482,11563.763850000492,46045.0583379924,121472.24005937997,91974.42643743224,262429.1188186007,1223749.4130930214,4412968.315857237
2042,'B1',0.5,15862.738999998286,10830.244190716307,28432.83316799953,8861.518048000675,47575.0734912265,16121.279749999632,8207.900639999525,41757.08080120381,20164.48479325778,17658.327949999326,20758.941097999657,14674.299529999484,11580.684188000492,46225.55614999235,121315.6848756928,91985.97938871794,262485.40664819855,1223572.6781608043,4414598.830777612
2043,'B1',0.2,15518.995749998336,6581.680500651106,23116.180864398266,8501.57773600059,32709.181549412373,15940.34174999971,7248.301807999717,33262.95996310211,19637.821603355107,13056.23526959992,20308.76723399951,12120.083266800644,10948.346289200468,45379.028920392455,88144.60664597784,82839.69641614177,218950.4735845302,1259928.3662050893,4497294.792124014
2043,'B1',0.5,15468.281749998341,6453.58715804543,23193.293275198248,8520.43079960059,32459.525556405122,15954.941749999693,7285.110502399714,32963.44962469406,19755.14957060535,13045.684922399903,20295.749750399504,12125.921387600642,10972.490544800465,45411.64507559246,87821.26099661426,82856.6072531341,218493.6165921595,1258054.995713436,4496823.267522181
2043,'B1',1.0,15536.852249998317,6477.869997320798,22972.415771198277,8522.1651660006,32500.209211686637,15968.097749999679,7262.41597399972,33509.89212021613,19862.65982562415,13081.66394279991,20338.945835999508,12125.039434000646,10949.473694800468,45475.26358519244,88411.39105395999,82783.8750732868,219107.7009736591,1258288.5956850927,4495834.055306525
2043,'B1',0.1,15455.336749998343,6424.3581860577115,22884.780660798275,8546.1924208006,32601.16348718715,15975.576749999687,7241.743927199713,33326.94838779923,19885.209311698807,12979.519927999905,20281.33611159951,12102.520222800644,10996.623055600461,45279.03725559247,88104.58788343414,82816.55029370781,218701.3091995538,1258960.336421549,4497969.049724365
2044,'B1',0.2,15559.878999998316,5195.819457973984,24323.17612871832,8332.597661680538,32806.32152956976,15931.948999999711,6582.94237071953,32599.373355922307,19420.479633008534,12029.613701759852,19981.913449599622,10067.230661039874,10457.457911920828,45468.592568152446,88224.15774511984,76848.20161703076,213288.7538618387,1293430.6825963126,4580264.472249712
2044,'B1',0.1,15564.603999998331,5197.641173661225,24334.247295118315,8378.618063760567,32899.81009388877,15990.900249999677,6572.449176559534,32705.038915940666,19535.36767191664,12030.66646415985,19968.80874375961,10055.541694159872,10503.592726320823,45364.53349999247,88718.23912006151,76908.98278574175,213737.28626917262,1292362.3387993292,4581485.01630792
2044,'B1',0.5,15561.300749998329,5235.5104467277415,24106.447094318348,8366.138653360555,32673.07026299022,15982.664749999689,6569.968127999531,32906.926960048004,19458.501003518308,12103.610116639853,19949.563263759617,10080.664489679873,10481.569266400822,45477.79397415243,88316.08654981246,76961.97572986777,213475.93518536718,1291498.4000141649,4579876.287512717
2044,'B1',1.0,15571.827749998321,5191.4165574611,24314.40593831832,8295.524460160535,32396.868724119777,15962.628999999684,6568.096565919534,32479.241901540638,19527.020431218556,12131.706021119846,19990.39788335961,10073.557063119873,10469.37740008083,45496.41263631244,87807.3312934423,76848.94526689385,212972.06969634417,1291705.8279434494,4578471.623784474
2045,'B1',1.0,15844.382499998288,5796.159992430411,25234.766610414918,8293.229140768757,41484.881231660926,16087.382499999649,6025.087145679649,38658.13956210448,19405.658278822215,14473.083902976266,19711.16759471995,8418.031375887973,10076.726315536791,46108.2725090484,107326.12980282519,73107.43318930197,229508.69615103924,1324257.8837238513,4682352.358445213
2045,'B1',0.2,15909.637749998277,5769.4156095755325,25181.993493006932,8321.904079344762,41505.36209076493,16056.702499999676,6065.48724876765,38723.1496241859,19411.677645652984,14464.17158689627,19732.54512345594,8416.780978671975,10074.975661424793,46220.91250904835,107250.24442682264,73195.78580604981,229633.80339178382,1326196.8055571609,4684133.020680136
2045,'B1',0.1,15830.220999998282,5772.144562175435,25197.01549081492,8339.667269312766,41464.31187351234,16121.122499999621,6049.063936383655,38724.67396152844,19322.475515298334,14437.593064464301,19674.86308142396,8400.322335247964,10112.367100976788,46092.04351357635,107333.46262015274,73053.47490758295,229445.84169117679,1324991.4098164928,4685325.097554728
2045,'B1',0.5,15867.622999998279,5772.0862232825475,25255.300319822916,8353.49360166477,41502.23474233842,16100.487499999652,6057.360125503652,38759.641050387945,19245.847626033,14439.585413680295,19689.10406119995,8420.420571663974,10092.27328304079,46201.917229320345,107178.75788723212,73207.92175223884,229555.45751865482,1324194.4085083753,4683599.290193135
2046,'B1',0.2,15740.959749998305,4456.053462299773,20601.020514543303,8182.202320720569,30794.659676758056,15912.618749999723,5592.065507225169,37984.8261460704,19082.83393267785,10747.777887602817,19454.680590652617,7103.788030576273,9759.176275517837,45924.638957237185,87908.83269954789,69042.0103352521,205412.66284476203,1358243.8550061942,4767612.002696077
2046,'B1',1.0,15717.0244999983,4444.074426762162,20494.124723170502,8117.996651747753,30952.696044458466,15893.321499999725,5612.25068596757,37935.13142467094,19046.80549222348,10829.586976217197,19489.146670844595,7105.999048349072,9772.647151121038,45759.446749992414,88040.27449837892,68999.11842817637,205410.8052956523,1356203.8109872974,4765836.020944854
2046,'B1',0.1,15721.105749998305,4459.0890504717945,20673.97185840569,8201.529811827797,30661.567129765695,15913.199999999715,5601.3048064315735,37991.59406373009,19220.919903261292,10682.50689874842,19438.576829628622,7096.6600085922755,9792.987030781838,45878.97691448198,88014.87595443014,68965.62645288055,205455.01314176142,1357038.897436898,4768839.886657168
2046,'B1',0.5,15733.375249998293,4442.151381003052,20521.071826421718,8178.632220464568,30553.013256722137,15870.310749999742,5562.364139842779,37945.921400808074,19081.59186475784,10945.877161954819,19443.536774028616,7116.111994102668,9781.183719188231,45890.790087077185,87702.77445490105,68973.63536108645,205175.14173941163,1356092.5106658377,4766847.261321013
2047,'B1',0.2,15499.345249998336,2915.1224254429085,20259.18945567664,8016.939922372694,28545.947574444388,15834.918499999741,5198.244049763063,30275.302064387928,18864.91938443055,10233.944662899761,19286.512613420047,6059.6530696011005,9520.336955924193,45339.52439999246,77341.95738711585,65369.405022272374,190510.37592837133,1389705.6437838967,4839223.488202357
2047,'B1',0.1,15489.044249998346,2850.603234477127,20071.04898173618,8068.976217598947,27862.671603630115,15893.869749999709,5225.1012529662685,30235.682515720604,18846.46923500495,10205.210189034806,19246.357136111248,6063.422793864784,9547.787125931216,45271.43071578832,76566.6929787972,65275.14050940594,189606.24428608452,1388491.039754273,4839534.494827227
2047,'B1',0.5,15550.287999998322,2909.7110879606025,19888.191036757657,8021.455810576216,28445.029019312624,15961.872499999716,5190.732569203073,29860.474930082804,18879.91893652987,10275.428605397072,19269.225405848858,6067.164113864786,9532.434709554265,45430.702719660294,76516.05135177773,65364.84010846256,189851.92672509415,1387453.5904703948,4837787.564651593
2047,'B1',1.0,15529.51024999833,2853.997938033673,19841.579568646335,8041.542135888226,28117.487020074677,15872.529249999734,5186.357063817467,30001.110552873226,18882.322558665084,10220.127541830345,19290.912727369498,6064.148700921423,9533.218956406745,45297.392149992505,76343.48237653554,65291.73333211771,189434.8442645335,1387578.356446242,4836389.24152915
2048,'B1',0.1,15461.428749998338,2430.738230178533,19796.90297723726,8009.125350960928,27385.564175833704,15990.900249999675,4989.799917849048,32349.492996896806,18738.653272863496,10028.670516068345,19104.426147215694,5256.927305506346,9344.806824426438,45602.0934226291,77714.94492397585,63043.92732324588,188887.4367151851,1419562.1366462589,4911805.16393294
2048,'B1',0.2,15607.777749998322,2392.8013068583264,19533.622417891787,7912.363812905611,27818.036452600838,15898.757249999717,4979.015265977817,31931.6211126365,18948.279441830382,9915.238195387039,19140.50466649108,5256.438738531113,9315.575688420817,45681.00246999241,77426.90787605071,63037.373187820616,188650.03209967975,1420802.3056354725,4911218.788054445
2048,'B1',1.0,15549.992249998322,2404.47383651525,19474.698886932267,7908.593018509702,27478.47784206843,15969.559749999677,4950.691549859936,32036.62941034459,18771.652487035684,9631.969761806378,19143.381335857994,5262.964293251113,9327.887301242574,45612.61969631078,76905.07592224977,62957.83503919612,187910.9717235721,1418587.8750689337,4907702.172646685
2048,'B1',0.5,15515.884749998326,2423.3257212949284,19575.34562486716,7929.917585326092,27562.327593444552,15996.52624999968,4973.616094806755,31903.727620810638,18712.10113215617,9957.305728749454,19102.67886149576,5267.594761506347,9337.017388688208,45621.5137257267,77225.36568743907,62919.6026343131,188257.3691132938,1418406.716099246,4909458.913709953
2049,'B1',0.1,15847.926999998288,2670.5193286367276,23243.799515882216,7995.425042878132,36143.52832075295,15975.576749999696,4726.077962208197,31624.68474594469,18682.287684813444,12629.585013118927,18995.464294403813,4610.256471976337,9185.905417380134,45915.300588101745,92014.05056405446,61515.93262607635,202331.03754812584,1450241.1274949769,4999444.472676822
2049,'B1',0.5,15783.351249998303,2679.3982019859723,23295.3068216951,7994.739169823593,36354.675585318386,16010.387749999683,4776.321686343199,31530.06698998656,18705.0186287988,12615.522710797728,19011.21277809054,4619.4187988856775,9170.232210950317,45988.24719952511,92072.23531776444,61647.93154562337,202545.65258280578,1449174.9374085674,4997150.556424389
2049,'B1',0.2,15790.464499998297,2670.7832484643423,23241.045004958218,7961.97587182988,36295.24663710936,15968.064749999701,4740.25847413259,31839.021848913144,18727.974067428237,12639.561307939277,19061.023849424873,4614.139648075718,9155.249508575642,45873.73495704709,92309.79549529252,61635.52449474855,202704.80871698158,1451452.0828094329,4999261.6170759285
2049,'B1',1.0,15734.404499998307,2680.302468411525,23257.438252852542,7993.177384756408,36260.26527294688,15905.720999999736,4741.468943671227,31687.078019872384,18542.5137137723,12627.493922748341,19030.793211697088,4611.606153961054,9163.760509939146,45768.4304570471,92092.43012128829,61544.85500653063,202236.02335475953,1449254.1296903074,4995239.031110467
2050,'B1',0.2,16341.736499998227,2239.6695589828482,19891.9547088234,6537.60661092236,34092.28995607517,15786.123199999545,4198.696858214852,34368.832113708275,18965.348859899343,10468.79289996095,17211.44557457766,3830.2996390457065,7718.629356860879,46676.957115638514,88652.07202251667,53393.92333310844,191651.4258367798,1481850.6177787792,5085074.099425647
2050,'B1',0.5,16295.808749998234,2245.349201454164,19922.058336814807,6547.552808514733,34097.80110698007,15838.136949999522,4199.771138295873,34366.64215713301,18943.265584389264,10458.78227911451,17167.63426465959,3833.1989848349012,7745.927191303401,46680.038659621,88672.79626907622,53380.620458989346,191661.92875320287,1479549.7704783084,5082969.178720999
2050,'B1',0.1,16273.995599998238,2243.3586600320627,19891.295350405893,6567.3457827396915,34061.50138904591,15828.32669999952,4210.903872624005,34414.663934685006,18940.87537374504,10481.099463070917,17167.32655788774,3825.586338463696,7753.497970175873,46618.73178563852,88733.57225665382,53378.999584775614,191659.77699258423,1480649.582776904,5085256.955026541
2050,'B1',1.0,16291.56509999824,2246.887363173788,19928.957836043097,6530.150186554834,34074.50100736887,15811.131149999534,4212.684781242599,34370.844762757166,18980.99597633914,10463.252597745312,17183.784543280315,3830.254987795121,7732.428600181925,46613.73331563854,88705.06523102708,53410.16698000876,191657.4388921906,1479629.1276812973,5081052.108807078
2051,'B1',1.0,16225.12812999826,1879.48002214478,17212.373695368733,5299.24454924346,31163.49722846398,15573.234429999879,3503.539005281538,31924.489454209735,18133.86542596371,8663.162306738313,15613.360234624166,3170.9900726287783,6583.9100270369345,45851.185084631696,80132.45187766141,46055.43457676639,174946.27458185732,1508031.0160349933,5159031.3604739355
2051,'B1',0.2,16276.687199998254,1874.5433911360942,17177.94440830881,5305.845988737483,31176.11325742904,15546.04991999989,3489.0945924992734,31916.02450755849,18123.217148561864,8668.342480635833,15637.813909662047,3193.3821058034423,6572.912767613009,45916.48819463169,80084.84244809805,46049.43799257101,174957.97167809846,1510272.9848330119,5163052.874814992
2051,'B1',0.5,16232.034299998264,1878.249492769081,17210.188290753205,5314.621666811375,31180.734278152962,15600.27166999987,3484.4389297820385,31912.14137930338,18100.96457717092,8661.081916083685,15594.827011727588,3176.9248023856094,6603.131199417054,45921.42994981765,80095.85909022576,46025.11743166883,174949.60951450994,1507955.4195592536,5160952.866067857
2051,'B1',0.1,16210.798179998266,1876.6570596314002,17180.353653233982,5335.446743083429,31155.924349795427,15592.658619999866,3501.605162254434,31955.164104746924,18099.03469440549,8688.292881091373,15596.799443202193,3177.9705051756646,6607.5841199241795,45857.85142063169,80158.05690139758,46055.17815187063,174978.2895166975,1509079.9988518527,5163235.730415885
