'year','subsi_scenario','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_debt','total_wu'
2039,'B2',0.5,6527.917696788258,62291.91757718855,8759.699084537904,1437.218558814699,102148.21038860825,467.1388971348482,7358.269519810563,28543.538482337688,12693.329206810413,31543.01418100871,2482.9823773989756,0.0,0.0,15807.97135845793,187413.69022169863,59867.212265587485,264253.2359702074,12963919.899998771
2040,'B2',0.5,6938.376263922351,62647.198610254534,8931.1316603099,1499.9139008113439,102148.21038860825,469.09812657224325,7704.073515510647,29283.147594954014,12821.126885255851,33097.91293366752,2613.271134985753,0.0,0.0,16757.111650934698,188499.01212902745,61709.88983671156,268153.4610146311,12964204.899998771
2041,'B2',0.5,7579.515593920395,72595.28871220733,12364.572550846991,1631.2346957440686,118733.01418779623,654.8025472843132,8103.870357092298,31476.843217746085,14047.928567596426,37092.16354101255,2781.3779664003437,0.0,0.0,18286.992833562166,219168.2931307616,68077.29262875668,307060.6119374916,12964204.899998771
2042,'B2',0.5,7959.758588529788,72933.28248519158,12552.237698057312,1702.9601184998123,118733.01418779623,662.5561800043132,8464.462550946682,32909.33475163538,15361.222837006859,37780.924107476836,2918.9335716853316,0.0,0.0,19364.670583409752,220983.58609509465,70067.66573789358,311978.68707674695,12964560.949998772
2043,'B2',0.5,8604.856296504337,83472.53969839445,16030.450329510124,1854.4489541357254,137214.5007003387,809.0216025348351,8876.474192945887,41559.0478896047,16751.600450154125,41863.5630031632,3063.9148554769754,0.0,0.0,21061.791917084185,260378.9411007964,76660.48720615279,360100.4179729265,12964703.449998772
2044,'B2',0.5,9261.09980832594,94021.92142011167,17792.85883095494,2002.2822029166043,150652.95981135857,1003.587370355834,9275.858724534122,48829.72029422821,18093.363747623225,45992.20129793727,3215.252943259694,0.0,0.0,22792.995664809307,292112.92075149756,83013.0933576537,400141.10645176086,12965389.49999877
2045,'B2',0.5,9669.207057032294,94369.71725275367,17995.907265040736,2061.5884287138597,150652.95981135857,1009.509364940334,9665.872548420983,49618.794654413105,19399.390686921106,46743.07842794761,3372.9586682744584,0.0,0.0,23906.1373334851,293255.619356866,85169.20880323657,404558.9841659725,12965531.99999877
2046,'B2',0.5,10083.668234071389,97612.7335122639,21783.171518166815,2163.355923531818,164415.6945575481,1184.994562057692,10078.303247004096,50397.483142283294,20791.26367812207,50655.827103614894,3537.0967086907,0.0,0.0,25194.39401149896,317435.78437481966,87570.26005782372,432703.59218756424,12965531.99999877
2047,'B2',0.5,10770.58200384628,108331.41983996517,25623.43924907163,2320.5373536880966,183399.82786440483,1343.1135320179424,10474.196192012088,59352.25988928793,22064.818767305638,54848.93192082112,3689.906482103217,0.0,0.0,26947.08389534372,357883.5616453899,94498.54236196345,482219.03309473896,12965888.049998771
2048,'B2',0.5,11395.607130699977,118899.91457631925,29413.61745494133,2443.754185965586,202421.71614573087,1490.6597659268812,10883.512034099947,66407.99593639815,23532.394547716103,59216.40012092716,3853.3983654583208,0.0,0.0,28483.16779078904,396896.9257642897,101280.02429174529,529958.9702644487,12966244.099998772
2049,'B2',0.5,11849.359790369192,119466.48277473281,29626.99537747169,2514.728565365111,207751.57072709344,1657.2177215946394,11265.470621659457,73608.64790098903,24952.67580642622,59959.8303828572,4005.2256724725326,0.0,0.0,29782.03704600957,409609.204923649,103881.74756965073,546658.2053413168,12966457.649998771
2050,'B2',0.5,11849.359790369192,119466.48277473281,29626.99537747169,2514.728565365111,207751.57072709344,1657.2177215946394,11265.470621659457,73608.64790098903,24952.67580642622,59959.8303828572,4005.2256724725326,0.0,0.0,29782.03704600957,409609.204923649,103881.74756965073,546658.2053413168,12966457.649998771
2051,'B2',0.5,11849.359790369192,119466.48277473281,29626.99537747169,2514.728565365111,207751.57072709344,1657.2177215946394,11265.470621659457,73608.64790098903,24952.67580642622,59959.8303828572,4005.2256724725326,0.0,0.0,29782.03704600957,409609.204923649,103881.74756965073,546658.2053413168,12966457.649998771
