'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit','total_benefit_5','total_benefit_34'
2036,'M1',1.0,15245.731749998333,28965.400326643,34573.642749997394,9794.277750000752,66506.3902772026,15804.968749999656,12366.833999999972,50888.4347499939,21634.64578799656,24464.593499997467,22871.734749998854,26992.9787499987,14451.328000000374,45303.73674999243,163102.27287744632,133138.76876437143,344560.9611419204,961118.6931062636,3693315.833909889
2036,'M1',0.1,15332.899749998298,29030.4710661886,34565.961249997395,9805.323750000745,66668.21555514829,15779.516249999668,12328.962249999971,50789.9034999941,21428.339684892555,25274.78374999739,22867.692999998864,26888.660999998727,14533.338250000386,45233.55599999245,164041.087008726,133003.24329747865,345294.0690563018,961864.5195360145,3721040.365283381
2037,'M1',0.2,15076.481749998378,28256.29664675114,34584.61524999739,9773.709500000748,65787.63220721862,15817.99299999966,12439.350749999978,50277.492499994034,21771.797697913324,24393.156249997457,22830.937999998863,26967.9144999987,14464.157250000373,44410.11299999262,162355.70338985792,132652.60541201074,342441.5353019013,1002875.6607572439,3859945.684917611
2037,'M1',0.5,15110.756249998376,28251.096355673395,34576.6439999974,9766.64575000075,65792.47363430279,15804.11649999965,12382.523999999965,50328.08224999401,21875.593430396522,24405.234999997476,22861.509249998857,26962.364999998696,14449.59150000038,44468.94199999262,162418.3894385063,132663.11873185204,342566.6329203915,1002878.4972299928,3861293.261392627
2037,'M1',0.1,15077.876499998374,28266.119537152434,34582.801749997394,9792.379750000742,66147.67699411676,15803.699749999661,12310.615249999973,50099.79974999421,21674.087197913326,25275.8442499974,22826.756999998877,26888.660999998727,14533.338250000386,44324.632499992695,163277.97515698484,132660.86657218292,343279.6569791951,1002732.0479723209,3889570.8153928635
2037,'M1',1.0,15096.045249998375,28219.0723717617,34590.48324999739,9804.511750000753,65937.95267120076,15813.976999999659,12356.412499999968,50216.55724999403,21829.357680396515,24460.207499997472,22862.962749998856,26996.1167499987,14451.328000000374,44525.977249992626,162315.96870140167,132776.85602194292,342634.984723378,1002181.3646017208,3857543.5038587213
2038,'M1',0.2,15104.026499998374,27619.554893720688,34594.5249999974,9800.02550000075,65319.96921577414,15817.99299999966,12392.566749999982,50370.443499993984,22989.914508329875,24393.15624999746,22836.78599999887,26967.9144999987,14464.157250000373,44545.9097499926,162465.33471188947,132636.6749059256,342671.0328678461,1043797.2153118385,4024475.239506183
2038,'M1',0.1,15130.997499998357,27677.479263903337,34591.4634999974,9806.999750000745,65741.72969529282,15803.699749999661,12320.447749999974,50220.58374999414,22764.046394447236,25348.94424999738,22854.009249998864,26891.798999998726,14533.338250000386,44487.506749992644,163336.824725591,132838.0931280423,343685.5381036598,1043766.7652058752,4058432.088731326
2038,'M1',0.5,15141.669999998363,27691.5844687201,34600.058999997396,9770.416250000744,65329.59190279508,15801.71824999965,12404.453999999972,50463.57524999397,22938.543794316447,24367.88199999747,22859.881999998855,26965.5029999987,14449.59150000038,44582.456249992596,162437.26629616166,132741.6353696602,342784.4714158535,1043909.3977477265,4025848.7391525763
2038,'M1',1.0,15075.23674999838,27630.271418455784,34606.2409999974,9806.063500000753,65474.83838231342,15816.580249999659,12367.920999999958,50258.08074999398,22951.466044316443,24449.57199999746,22862.962749998853,26996.1167499987,14451.328000000374,44569.47924999261,162341.92135647795,132812.16448859795,342746.6785951077,1043121.621119451,4022078.1893686713
2039,'M1',0.2,14824.109999998425,20177.44794848608,30746.930999997898,9691.678250000725,47618.142262607595,15658.585749999713,12333.272999999963,45975.192499994155,21841.3109066633,20638.58599999771,22834.30874999887,26971.0524999987,14464.157250000373,43947.786999992706,128564.46766854568,128662.18369919708,303774.77611782023,1084672.1726232185,4150198.361883039
2039,'M1',0.1,14839.222499998412,19817.517709312608,31136.377499997798,9669.266000000718,48719.47897730472,15632.829249999719,12268.98624999998,45879.602499994246,21459.83603194253,21438.319249997647,22845.83049999887,26891.798999998726,14533.338250000386,43907.921999992715,130487.18652950678,128171.61118903883,305132.40371861646,1084613.1009719414,4189024.069808685
2039,'M1',1.0,14844.151749998404,19522.181077516485,30910.976999997827,9706.411000000724,47908.47198465393,15548.210249999736,12336.246249999973,45791.054749994146,21822.65700183787,20618.30699999771,22847.63924999887,26999.656249998698,14451.328000000374,43952.82674999267,128464.09914736205,128345.47391663183,303307.2915640702,1084098.859790796,4147212.1150213443
2039,'M1',0.5,14814.995249998414,19610.313222875444,30710.880499997864,9646.042000000718,48377.338617424546,15649.241749999721,12396.495499999979,46293.50049999413,21728.68393545257,20454.909999997733,22853.709749998856,26965.5029999987,14452.729500000381,43858.3207499927,129034.22802512761,128509.97225061058,303954.34352581477,1084970.284381184,4151611.3933982686
2040,'M1',0.5,15124.950999998364,21937.459727012643,33529.7790999977,9663.928150000736,59966.857816815675,15805.25774999965,11645.746600000048,48260.11364999725,22744.594148361666,22385.74579999826,22541.594899998952,23396.243250000043,13864.693700000236,44558.21749999261,150140.2978585779,123185.53508361892,320866.9655921479,1124644.1494694692,4302056.893633358
2040,'M1',0.2,15122.61799999837,21928.33832510687,33528.4152499977,9702.749750000743,60016.94050809596,15816.53099999966,11651.070250000039,48040.994899997604,22719.93637533033,22210.670549998267,22549.917999998943,23356.586450000024,13874.498000000227,44604.38974999258,149756.1372756176,123203.54818292268,320519.26735849096,1124402.1372811943,4301951.044538314
2040,'M1',1.0,15084.21149999838,21860.131553280826,33520.5014999977,9694.245900000738,60098.71791370744,15808.039249999658,11634.44370000004,48141.28064999725,22797.29094836165,22215.88209999827,22572.227299998933,23422.17045000006,13863.801150000229,44595.77049999259,149860.8559371803,123280.33307817648,320712.94391530764,1123756.729127522,4297477.415756338
2040,'M1',0.1,14904.369499998307,21935.204766242445,33472.62114999775,9533.748250000737,60070.59300498745,15696.31149999957,11565.663250000049,47834.43814999766,22208.645572445283,22918.633699998227,22481.54899999896,23333.18505000001,13946.37665000024,43447.29824999235,150305.6099143866,123186.30847929601,319901.33954363735,1122337.913908589,4345129.2634662865
2041,'M1',1.0,14800.573499998427,12786.789241396424,28758.711569997733,9494.445100000643,42569.4099501776,15590.115499999716,10925.349409999902,45486.87116999983,21439.504678688547,18338.498399998047,22307.986199998926,20567.53016999941,13396.917670000295,43913.857249992696,117365.60524960872,112634.467090645,276462.7025602142,1162216.9275992375,4409747.101117962
2041,'M1',0.2,14867.11049999842,12750.8926486571,28937.712079997724,9459.737600000657,42842.698370501006,15658.585749999713,10949.593509999911,45529.541319999844,21369.948117155513,18357.222059998057,22273.42848999895,20515.483089999427,13405.908600000294,44027.356999992684,117556.63014966212,112743.51751664262,276917.86213626794,1162884.1997844093,4416105.693046342
2041,'M1',0.1,14629.73999999834,12897.665961219676,28925.14773999775,9275.55660000066,42599.94774552771,15399.364999999627,10868.2703499999,45128.961759999824,20834.235677955363,19658.2372299979,22246.531629998946,20489.153889999423,13474.296970000307,42397.23924999242,118574.86981835119,112823.05951634266,276427.11055466125,1157722.8606346797,4463948.001911667
2041,'M1',0.5,14787.905249998425,12880.276451549202,28461.87052999783,9402.800850000649,42637.92164488305,15651.639999999708,10980.807299999922,45677.97133999986,21367.868311175178,18681.842469998002,22319.46079999893,20548.096529999424,13394.2650600003,43817.59249999275,117578.43899370449,112806.33757389383,276792.72653755854,1163120.12104906,4414686.814024243
2042,'M1',0.2,15117.383749998373,14343.39542916696,31951.439699997794,9522.146030000702,52913.034407180494,15790.26999999966,10557.813945999935,44264.8087999916,21378.60353772424,21519.28819999846,22135.55566399909,18262.43917800001,13036.415304000358,44376.89199999265,133861.73051038512,109592.90200967967,290792.59394591156,1200489.420603757,4548766.078112105
2042,'M1',0.1,14840.452499998308,14338.467187793902,31902.960161997813,9242.38083000069,52840.24849919079,15619.246749999551,10484.397761999944,43874.438363991554,20796.853542364053,22369.53648799832,22046.02731599907,18232.040305999988,13101.211642000371,42776.64424999236,134397.75177319732,109538.93440014515,289688.26134918927,1191616.8050805838,4600797.99762957
2042,'M1',0.5,15119.912749998368,14348.468316586723,31939.815771997797,9487.431030000691,52780.06868476114,15773.995249999662,10483.92829599993,44421.10945799181,21315.29541495061,21518.59777199846,22139.6824459991,18288.23933000003,13025.277566000364,44334.216499992675,133784.15658747964,109527.72582281171,290641.8220861356,1200664.815354008,4546124.919965028
2042,'M1',1.0,15115.991999998376,14300.607931098382,31948.490253997785,9517.611580000705,52892.71222477185,15783.183499999655,10513.647683999936,44401.749939991685,21243.13135495065,21543.222667998452,22139.485683999093,18299.56607400003,13026.06419800036,44407.72799999268,133723.53133378518,109626.20558302855,290725.46509265865,1199849.4921688896,4541132.976926746
2043,'M1',0.1,14620.288499998333,8297.304334911338,27458.475589197988,9024.626914000632,36928.90971056975,15450.161499999605,10015.578998399858,36827.013947193795,20687.721831081664,18320.366194798222,21851.52063799906,16438.429672400674,12808.571022800312,42085.08949999242,101452.71670395898,102637.7543937967,248728.96885338673,1224621.5167540165,4700425.109984704
2043,'M1',1.0,14819.587499998406,8431.785925789693,27686.353403197907,9385.401814000645,36905.811129654394,15617.838499999722,10065.545291599845,37988.618006393706,21255.594204359568,17165.133220798423,21964.057252799023,16495.49719880069,12729.089038000302,43791.42424999271,101244.48217379827,102952.81272079813,250510.3124854138,1236839.1186768024,4636180.415001849
2043,'M1',0.5,14789.076749998434,8607.149564657675,27801.979521597907,9272.138887200637,36781.904966011556,15559.141999999745,10101.37648119985,38019.62062079367,21041.87356155959,17396.543108798407,21947.898171599038,16484.372003600693,12724.374367600305,43605.34649999275,101582.06185328813,102851.84898093328,250527.45000463782,1237622.2358705562,4641260.37382338
2043,'M1',0.2,14774.07724999843,8501.390814900908,27783.714439597927,9377.97877400064,36890.64081833853,15622.469999999737,10096.330845599843,37699.94506639357,21131.675280178424,17462.093714798408,21950.73629599904,16459.199477200684,12740.313772800298,43644.99624999275,101523.91756961225,102782.1059745982,250490.56654983023,1237390.3761411854,4644844.943132131
2044,'M1',0.2,14888.724249998406,7021.55027116212,29378.472964077708,9281.076019200656,37312.488442913804,15647.122499999727,9812.913614719851,37530.75259327758,21119.169354702026,16985.66177671851,21844.967236799093,15019.96772496055,12496.678418240455,43743.50249999273,102251.588422736,99589.48647139226,248339.54516667966,1273867.1495496458,4741515.917977673
2044,'M1',1.0,14937.03899999839,6954.067337742868,29318.333422557713,9347.912601200655,36941.257874519644,15615.440249999712,9703.148756159831,37145.616435277465,21096.432263486968,16973.629182798504,21842.300038559097,15051.58178408058,12487.265180400458,43794.480749992705,101237.53763071969,99610.78785973965,247414.02412670193,1273218.0650298365,4731266.668867248
2044,'M1',0.1,14520.218749998367,7068.219624325773,29247.97133055774,9015.625361760644,36981.71914013437,15488.94624999958,9750.167748719856,36844.071434957645,20686.127898231432,17902.014431598287,21784.303340959097,15006.841425360524,12567.190468240466,42047.94774999242,102452.35418001236,99580.42450218972,246863.41720475812,1257071.3644713112,4800991.518820545
2044,'M1',0.5,14876.209999998418,6991.829247188259,29296.182462797715,9334.430209760649,37562.70684846015,15696.294999999694,9834.752703119862,37384.33958415741,21164.462367406973,17062.79737855847,21832.0966327991,15042.031723280588,12485.690175920461,43816.48974999271,102306.02944611484,99647.02393285031,248563.82433336743,1274052.2437989512,4737466.18776234
2045,'M1',0.1,14848.810499998308,7777.350977591143,30531.16564180597,9086.594339408719,46450.98812195216,15611.836249999553,9592.709837007806,41521.660060218164,20404.551164056153,20881.186417533838,21646.44676371123,13850.436735953117,12371.575624592495,42703.66849999239,120941.02979321886,97934.88697247926,264575.31243387255,1289005.728680728,4921604.356570754
2045,'M1',0.5,15187.882999998359,7804.825666854666,30565.22076118194,9352.737917808712,46576.49878683604,15774.931499999664,9592.145495999803,42222.47533391399,20962.271948452613,20039.339954270057,21737.68248068721,13873.064962321167,12291.54189073649,44425.168999992646,120559.38461856458,97993.40816236613,265980.6196990916,1309926.5932328189,4853651.454049012
2045,'M1',0.2,15184.38449999835,7794.795144393392,30563.063089565934,9363.898389808714,46742.035265706654,15805.067749999658,9648.940469135805,42283.69858196242,21019.993755019146,20087.11948457408,21732.322239439203,13851.703043745127,12304.872959040484,44543.4419999926,120807.3022448785,98028.49250938019,266381.89467242296,1309986.406504905,4858481.533015672
2045,'M1',1.0,15097.088749998373,7767.725486412656,30575.145312301935,9370.59378096072,46666.99068132144,15774.847499999658,9552.773002015792,42184.72524217007,21067.746515316605,20120.553937502056,21742.2037308472,13871.694350097168,12297.102839792486,44422.86449999263,120650.78158025697,98012.88713034919,266089.19112876704,1309104.8432151682,4847542.034903924
2046,'M1',0.1,14753.150499998326,6024.983536762448,26520.91972431199,8966.717221527058,34717.79604789914,15508.935499999565,9323.347000627042,40976.263235671584,20415.848714867374,17165.76622677623,21577.531880085608,12934.138732777426,12221.830542429345,42545.064999992384,100736.41790883396,95198.80202042084,241107.22886382026,1320595.7807275974,5020554.7589856805
2046,'M1',0.5,15076.542499998373,5999.111537637505,26577.80251807839,9246.06353424707,34791.02210408511,15615.524249999731,9388.576292310248,41676.70552848497,21049.912125139697,16470.01114433795,21673.223588172008,12972.290295759827,12139.596658966939,44203.517999992655,100544.81709029783,95342.68755243975,242676.3820772793,1345502.7137593743,4948415.110218501
2046,'M1',0.2,15036.165249998394,6044.3651083026025,26680.33365903517,9302.906761847067,35017.095001252266,15604.54499999974,9370.988987196648,41668.567404801266,21022.0438033862,16412.656770254744,21676.770245173604,12932.357236255832,12155.072559987733,44184.097499992655,100778.3786352255,95369.10146778601,242923.8677875661,1345580.7016335635,4954025.020641287
2046,'M1',1.0,15077.832999998365,6006.564712380434,26654.90617679834,9291.211424768664,35006.84712781735,15608.509499999715,9367.007547548646,41631.958405803416,21008.916328630898,16713.765532657966,21677.432538300007,12962.98228002863,12148.267877770137,44356.934749992615,100847.4241354999,95331.83038252227,243156.20245256354,1344804.9686594922,4942670.992700143
2047,'M1',0.2,14882.421999998413,4003.9409307885157,26189.917353282817,9217.813009477775,32734.918415663178,15604.075999999734,9213.501813553117,35540.76247153369,20899.644816504042,15991.489521665355,21596.223729036592,12204.648784144858,12049.09375060241,43753.072749992716,91312.87450629046,92658.50819236893,230128.45259627604,1380807.4001260411,5038304.7222396685
2047,'M1',0.1,14542.422249998359,3943.943484313517,26325.53792130009,8942.642727221795,31827.453162194717,15495.073999999571,9117.950601454555,34979.31547977087,20407.343329539795,17005.743589332345,21506.45875406827,12186.990855307113,12095.28768394322,42041.78324999244,91137.88041419891,92640.02652665474,228376.1638384794,1351876.5827486876,5108272.8618282955
2047,'M1',1.0,14839.393499998416,3976.857475163723,26191.828540132137,9193.083639815046,32869.95996510402,15612.048999999715,9140.972149753428,35816.01669374166,20906.296504156104,15961.773580944737,21603.821883252273,12237.139195720465,12032.912403522092,43663.208999992734,91538.70760557776,92637.57577813504,230382.1045313357,1379971.327356991,5026829.448457287
2047,'M1',0.5,14814.38749999842,3999.5341921669865,26535.638394666483,9202.200827397772,32404.726119473296,15626.987499999721,9202.4695743928,35539.01044575247,21063.366546818488,15963.768470613855,21602.629771843618,12226.047422795033,12021.412401922096,43771.911499992726,91135.52052753458,92759.06574271561,230202.17916787183,1380792.6759219482,5032286.959879799
2048,'M1',0.1,14618.893499998338,3355.9212994341883,26027.331431407587,8900.338531777581,31413.10768296722,15445.096749999606,9049.559147124799,36974.605388224154,20425.836163631142,16796.374479706737,21458.15007957278,11608.442631559696,11997.537170836187,42305.64299999239,92118.21156953019,91175.8954981683,228071.1942563432,1383009.2239206072,5196765.530245956
2048,'M1',1.0,14845.491749998419,3335.6739996112588,26191.80811733455,9218.044711852186,31647.59601610458,15627.839749999725,9031.210994572213,37499.238259769605,21046.096546040597,16124.43733865141,21532.77801187499,11673.553919201098,11933.708358934993,44006.5007499927,91785.43361162892,91402.51472377496,229707.47777403952,1415038.3723867296,5111428.671406726
2048,'M1',0.5,14877.100999998403,3330.8673209019976,26018.63092827119,9183.029961918353,31494.56774396271,15618.127499999728,9087.612124722495,37584.517364168845,20931.88349232286,15834.967828272034,21565.235917474725,11656.940153497424,11923.603445219285,43981.104249992684,91258.81816184241,91332.41120082737,229107.08478082437,1415940.0248160083,5116196.464195714
2048,'M1',0.2,14750.861999998438,3381.7639989584777,25972.054081077335,9134.447507582352,31636.60125499488,15652.591249999712,9072.833329375286,37417.31334759922,20982.525230283245,15980.903207149737,21537.6057332291,11634.220869356543,11950.57066028091,43807.796499992706,91689.99125130623,91259.81403003709,229104.2924699804,1415803.0757528218,5122727.432730953
2049,'M1',0.1,14805.227749998312,3725.537278339158,29682.370930308527,8930.993425422212,41099.55040274736,15463.959749999603,9001.88457787446,36508.39881062758,20357.529830904583,20021.730759943748,21429.571720494103,11145.940994973242,11919.376005614286,42514.26449999239,107870.96535465991,90826.29789813771,244092.07223738186,1413910.9879354767,5302261.053281117
2049,'M1',0.2,15070.707499998376,3726.269943087367,29728.619205608167,9261.737706066053,41631.30732202432,15674.845499999727,8975.520263500177,37178.23952390839,20843.295561733823,19219.48440706695,21538.05420552848,11168.267853152829,11864.883928224734,44222.18274999267,107897.81237029488,90866.8318151552,245881.23292002446,1450684.9937907555,5224801.508674454
2049,'M1',1.0,15085.918249998364,3727.1721173531237,29724.299362658934,9278.645019481912,41607.384991579165,15655.562749999708,8994.602987955632,37319.28630177626,20876.232670727182,19253.391071553393,21505.76760422654,11204.710762659759,11861.144675038662,44284.35224999266,108044.88308474768,90898.20024581206,246094.11856513366,1449941.8372400408,5213398.533686251
2049,'M1',0.5,15068.502499998374,3765.0950141141025,29731.791306584575,9258.482969534853,41549.967541590755,15694.3657499997,8988.32037313051,37406.14233154336,20856.801838031133,19199.980306837377,21511.219615034337,11197.378806932811,11848.839114014667,44210.407749992664,108115.75773225763,90870.17750063982,246076.88746747194,1450745.1058237571,5218218.519442889
2050,'M1',1.0,15645.790499998207,3204.538503112107,29628.046683897966,9373.184915585687,42403.92845761816,15809.501249999657,9377.855287125985,41473.45815367107,22281.93653347242,19463.27228754639,21644.744062130994,10817.19671778425,11797.091705187782,45919.15674999225,112189.80297857698,91813.81344099864,252920.54505701203,1487535.9403508885,5320193.640071279
2050,'M1',0.5,15693.301249998205,3232.385787952645,29634.774084642246,9346.440925628034,42324.14212711077,15808.79724999965,9413.003568191925,41538.86105740747,22277.006164207312,19423.318862967513,21642.914731402296,10820.74163947408,11785.615456368585,45918.53674999226,112234.42054124201,91790.57372655363,252941.30290523192,1488324.0771256962,5325013.625827917
2050,'M1',0.2,15658.445749998207,3194.801692287169,29631.892077359957,9368.310985968119,42365.65221314662,15817.99299999966,9419.993185018864,41461.47299325019,22264.66037116342,19430.22497033841,21657.216974912742,10793.230070491201,11803.4433728929,45873.237999992256,112209.50092334014,91786.8268459321,252867.3376567049,1488327.2884139467,5331735.709754198
2050,'M1',0.1,15308.264749998161,3198.220290686395,29593.933563798946,9041.75449033792,41888.30320056553,15647.550499999523,9370.728666830812,40429.077612714646,21747.33816161428,20261.630658100683,21555.7503854576,10770.824224750131,11856.878469648287,43686.55824999218,112239.62642000116,91746.29841694706,250670.25497438593,1447017.8718402085,5412752.657671065
2051,'M1',0.2,15663.464749998206,2738.8115546467593,29534.077623030065,9357.420938774714,41922.85670024828,15817.99299999966,9352.458598015053,41335.78728083363,22241.83174693026,19329.816564896086,21630.424379930206,10476.294741893016,11750.761630439769,45871.17799999226,111320.35555827148,90963.17034133225,251151.9995099416,1525853.051979917,5437620.663424806
2051,'M1',0.5,15697.580499998205,2774.687066929095,29537.24146408882,9336.237090502646,41960.887488042965,15811.19549999965,9344.611954553502,41414.502382515,22259.867131365325,19326.915098369318,21619.13238201395,10508.633466503381,11735.061647220318,45924.812749992256,111423.18178256747,90981.2630295036,251326.5531724038,1525786.0150310386,5430874.631192642
2051,'M1',0.1,15309.004499998162,2744.154333366141,29496.406612181323,9031.294742270538,41433.75792437135,15647.550499999523,9305.989183464604,40302.21401437866,21735.865579290905,20161.90457935588,21529.412808366087,10464.12941995719,11813.962951628275,43690.83749999218,111340.49172776188,90947.02231083551,248975.64714894368,1479999.9853598727,5522180.767439931
2051,'M1',1.0,15648.928499998208,2748.1484033067118,29537.18639038548,9363.176632468767,42037.42400244891,15809.501249999657,9314.916658717855,41354.239659525905,22268.020976777407,19362.615047162515,21618.07734970481,10520.311692884487,11742.294914150663,45925.83424999226,111377.18240944037,91024.5292080597,251324.84147783287,1525012.6887603533,5426054.645436005
