climat_code,Nam,thang,tmax_avg,tmax_max,ttb,pre_min
79,2049,5,35.127,39.32,30.59,0
79,2049,6,33.62866667,37.42,29.05,60.9
79,2049,7,33.13133333,34.72,29.88,17.1
79,2049,8,32.578,35.05,29.81,14.1
79,2049,9,32.16533333,33.46,28.57,117.3
79,2049,10,32.49766667,34.19,28.3,129
79,2049,11,32.436,34.2,27.82,22.2
79,2049,12,32.127,34.58,26.31,0
79,2050,1,32.46933333,35.64,27.42,0
79,2050,2,33.611,35.8,27.25,0
79,2050,3,35.36033333,37.68,29.86,0
79,2050,4,36.20766667,38.35,30.24,0.3
79,2050,5,35.43066667,38.16,29.75,0
79,2050,6,33.815,39.09,29.4,0
79,2050,7,33.034,35.02,29.11,0
79,2050,8,32.72566667,34.85,29.76,0
79,2050,9,32.64866667,33.86,29.38,142.5
79,2050,10,32.78333333,34.67,28.83,0
79,2050,11,32.68866667,34.48,29.37,20.4
79,2050,12,32.256,34.34,29.06,0
80,2016,1,30.79366667,33.45,24.51,0
80,2016,2,31.46066667,33.2,25.35,0
80,2016,3,32.81433333,34.83,27.56,0
80,2016,4,34.11433333,35.62,28.59,0
80,2016,5,33.68366667,35.45,28.13,0
80,2016,6,32.367,34.82,28.1,19.2
80,2016,7,31.75133333,32.96,27.42,0
80,2016,8,31.62766667,32.95,27.16,0
80,2016,9,31.53566667,32.83,27.62,0
80,2016,10,31.49733333,32.79,27.42,0
80,2016,11,31.43033333,32.68,26.07,19.8
80,2016,12,30.543,32.29,27.09,0
80,2017,1,30.77233333,32.97,25.16,0
80,2017,2,31.65133333,33.04,25.65,0
80,2017,3,32.95,35.14,27.71,0
80,2017,4,33.96366667,35.54,29.57,0
80,2017,5,33.72766667,35.89,30.4,0
80,2017,6,32.23566667,33.7,28.82,0
80,2017,7,31.92066667,33.76,27.14,12.9
80,2017,8,31.743,33.1,28.72,0
80,2017,9,31.60066667,32.62,27.7,119.1
80,2017,10,31.368,32.42,27.71,124.2
80,2017,11,31.35133333,32.64,26.42,0
80,2017,12,30.44666667,32.66,25.79,0
80,2018,1,30.692,33.1,27.09,0
80,2018,2,31.45433333,33,28.04,0
80,2018,3,32.721,34.57,27.58,0
80,2018,4,33.95066667,35.72,29.86,0
80,2018,5,33.60833333,36.08,28.48,0
80,2018,6,32.41866667,34.87,27.65,0
80,2018,7,31.83566667,33.59,27.6,26.7
80,2018,8,31.60933333,32.99,27.61,40.5
80,2018,9,31.61333333,32.95,28.35,32.4
80,2018,10,31.523,32.85,27.16,0
80,2018,11,31.19266667,32.75,26.86,4.2
80,2018,12,30.547,33.54,25.06,0.3
80,2019,1,30.72833333,33.23,26.1,0
80,2019,2,31.64333333,33.45,26.84,0
80,2019,3,32.91466667,34.9,27.3,0
80,2019,4,33.96033333,35.5,28.8,0.6
80,2019,5,33.31566667,35.06,28.78,19.2
80,2019,6,32.643,34.1,28.61,60
80,2019,7,32.13133333,33.93,28,0
80,2019,8,31.53166667,33.16,27.01,54
80,2019,9,31.52833333,32.6,27.36,83.7
80,2019,10,31.452,32.73,26.95,0
80,2019,11,31.21866667,32.62,26.95,16.8
80,2019,12,30.632,33.2,24.79,0
80,2020,1,30.599,33.28,24.83,0
80,2020,2,31.23033333,32.63,25.49,0
80,2020,3,32.635,33.93,27.78,0
80,2020,4,33.89,35.27,28.7,0
80,2020,5,33.53166667,36.04,28.61,0
80,2020,6,32.32866667,33.89,28.75,0
80,2020,7,31.80833333,33.81,28.76,64.8
80,2020,8,31.41466667,32.53,27.4,0
80,2020,9,31.66933333,32.92,26.92,0
80,2020,10,31.592,33.14,27.59,53.7
80,2020,11,31.399,32.87,27.61,0
80,2020,12,30.78766667,33.78,27.66,0
80,2021,1,30.80566667,32.38,26.28,0
80,2021,2,31.74666667,33.7,28.07,0
80,2021,3,33.02533333,34.96,28.51,0
80,2021,4,34.187,35.44,29.55,0
80,2021,5,33.56766667,35.86,28.94,33
80,2021,6,32.685,34.76,28.92,34.8
80,2021,7,32.181,34.05,28.89,0
80,2021,8,31.70766667,33.7,27.51,0
80,2021,9,31.476,32.71,27.78,0
80,2021,10,31.56133333,32.67,28.41,0
80,2021,11,31.20266667,32.74,27.25,17.1
80,2021,12,30.803,32.92,25.6,0
80,2022,1,31.173,33.61,24.35,0
80,2022,2,31.69566667,33.02,27.19,0
80,2022,3,32.91433333,34.68,27.25,0
80,2022,4,34.153,35.56,29.33,0
80,2022,5,33.88033333,36.09,29.36,0
80,2022,6,32.67333333,34.32,28.64,62.4
80,2022,7,32.16566667,34.08,27.43,0
80,2022,8,31.765,32.91,27.96,74.4
80,2022,9,31.68433333,32.87,28.16,128.7
80,2022,10,31.444,32.64,28.55,54
80,2022,11,31.46066667,32.75,28.48,0
80,2022,12,30.736,32.12,26.14,0
80,2023,1,30.77366667,32.92,25.05,0
80,2023,2,31.848,33.26,27.08,0
80,2023,3,32.99266667,35.71,28.66,0
80,2023,4,33.88733333,35.49,29.87,0
80,2023,5,33.396,35.97,29.51,0
80,2023,6,32.671,34.66,28.63,0
80,2023,7,31.99433333,34.15,27.86,66.6
80,2023,8,31.73666667,33.37,27.93,44.7
80,2023,9,31.777,32.95,27.81,108.6
80,2023,10,31.52933333,32.7,27.28,105.9
80,2023,11,31.26866667,32.76,27.27,0
80,2023,12,30.543,32.73,25.99,0
80,2024,1,30.91533333,33.14,26.04,0
80,2024,2,31.661,33.32,26.1,0
80,2024,3,32.977,35.27,28.01,0
80,2024,4,34.08266667,35.51,29.98,0
80,2024,5,33.82866667,35.85,28.74,41.4
80,2024,6,32.43833333,33.74,28.38,0
80,2024,7,31.74966667,34.15,27.25,0
80,2024,8,31.80733333,33.68,27.6,0
80,2024,9,31.75333333,32.94,28.01,52.8
80,2024,10,31.47233333,32.61,27.81,118.8
80,2024,11,31.37,32.84,26.06,3.3
80,2024,12,30.68033333,32.38,23.86,0
80,2025,1,31.23933333,34.05,26.04,0
80,2025,2,31.699,33.03,26.21,0
80,2025,3,32.87866667,34.82,27.36,0
80,2025,4,33.98033333,35.62,28.74,0
80,2025,5,33.91566667,36.63,28.53,0
80,2025,6,32.73066667,35.94,27.72,0
80,2025,7,32.33166667,34.41,27.74,0
80,2025,8,31.92966667,33.53,28.01,0
80,2025,9,31.80833333,33.04,27.94,0
80,2025,10,31.46,32.4,27.69,96.9
80,2025,11,31.48233333,32.74,27.12,0
80,2025,12,30.947,33.53,26.01,0
80,2026,1,30.92666667,32.93,25.63,0
80,2026,2,31.986,33.8,26.79,0
80,2026,3,33.23933333,34.98,28.17,0
80,2026,4,34.40366667,35.96,29.5,0
80,2026,5,34.115,36.57,29.22,0
80,2026,6,32.78333333,34.42,29.2,0
80,2026,7,32.05733333,33.68,29.07,0
80,2026,8,31.713,33.48,29.02,0
80,2026,9,31.62666667,33.09,28.65,0
80,2026,10,31.66733333,32.75,28.63,37.5
80,2026,11,31.51833333,33.64,28.19,19.8
80,2026,12,30.99733333,33.65,26.24,0.3
80,2027,1,30.93933333,32.52,26.54,0
80,2027,2,32.16,33.57,27.5,0
80,2027,3,33.144,35.24,28.29,0
80,2027,4,34.47,36.3,29.36,0
80,2027,5,33.95033333,36.33,29.25,0
80,2027,6,32.63933333,34.99,28.61,54.6
80,2027,7,32.041,33.54,27.74,0
80,2027,8,31.91033333,33.73,27.8,66.9
80,2027,9,31.90266667,32.91,27.87,84.9
80,2027,10,31.69366667,32.98,27.76,35.1
80,2027,11,31.41233333,32.97,27.97,0
80,2027,12,30.98333333,32.72,26.03,0.9
80,2028,1,31.00733333,32.7,25.77,0
80,2028,2,31.83166667,33.29,26.25,0
80,2028,3,33.03233333,35.05,28.16,0
80,2028,4,34.188,35.76,29.31,0
80,2028,5,33.79066667,35.87,29.26,0
80,2028,6,32.55566667,35.12,29.5,75.9
80,2028,7,32.291,34.06,27.55,0
80,2028,8,31.867,33.55,28.82,48.3
80,2028,9,31.66733333,33.04,28.33,96.9
80,2028,10,31.617,32.57,27.95,0
80,2028,11,31.608,33.24,28.05,20.4
80,2028,12,30.95766667,33.25,28.58,0
80,2029,1,31.004,32.32,26.98,0
80,2029,2,31.974,33.51,26.41,0
80,2029,3,33.314,35.63,29.19,0
80,2029,4,34.30433333,35.77,30.03,0
80,2029,5,33.49833333,35.46,30.39,0
80,2029,6,32.65966667,34.56,29.81,53.4
80,2029,7,32.098,33.9,28.42,0
80,2029,8,32.07666667,33.69,28.4,0
80,2029,9,31.76333333,32.71,27.97,0
80,2029,10,31.69233333,32.82,27.45,0
80,2029,11,31.56066667,33.31,26.28,3.3
80,2029,12,30.53833333,32.13,24.94,0
80,2030,1,31.22,32.57,25.43,0
80,2030,2,32.08433333,33.96,26.33,0
80,2030,3,33.221,34.72,27.72,0
80,2030,4,34.378,35.92,29.54,0
80,2030,5,33.85966667,36.12,28.02,0
80,2030,6,32.92233333,35.09,28.57,100.5
80,2030,7,32.265,34.75,28.29,60.9
80,2030,8,32.257,34.08,28.15,0
80,2030,9,31.819,33.05,28.51,0
80,2030,10,31.85766667,33.28,28.22,98.7
80,2030,11,31.54633333,33.08,27.66,2.7
80,2030,12,30.53433333,33.01,26,0
80,2031,1,31.28266667,33.27,27.28,0
80,2031,2,31.858,33.33,27.69,0
80,2031,3,33.32933333,35.35,27.69,0
80,2031,4,34.182,35.55,28.84,0
80,2031,5,33.706,35.21,28.97,11.4
80,2031,6,32.92933333,35.65,29.46,26.4
80,2031,7,32.24366667,33.47,28.97,0
80,2031,8,32.067,33.03,28.53,60
80,2031,9,31.76,33.14,28.49,99.6
80,2031,10,31.652,33.57,28.15,0
80,2031,11,31.47833333,32.95,27.94,0
80,2031,12,30.95333333,33.01,27.53,0
80,2032,1,31.334,33.87,27.49,0
80,2032,2,31.86733333,33.45,26.84,0
80,2032,3,33.15866667,35.01,28.31,0
80,2032,4,34.396,36.18,29.86,0
80,2032,5,33.702,35.73,29.75,21.3
80,2032,6,32.729,34.2,29.65,0
80,2032,7,32.129,33.45,27.67,0
80,2032,8,32.051,34.36,27.73,35.7
80,2032,9,31.923,33.33,28.05,0
80,2032,10,31.96733333,33.38,28.07,0
80,2032,11,31.68433333,33.51,26.86,16.5
80,2032,12,30.964,33.3,26.81,0
80,2033,1,31.439,33.45,27.06,0
80,2033,2,32.08333333,33.82,27.94,0
80,2033,3,33.46566667,35.41,28.02,0
80,2033,4,34.363,35.88,29.8,0
80,2033,5,34.20233333,36.35,29.81,22.5
80,2033,6,32.93833333,34.71,28.43,0
80,2033,7,32.522,34.33,27.79,0
80,2033,8,32.06533333,33.38,28.41,0
80,2033,9,31.94066667,33.44,28.44,0
80,2033,10,31.82866667,33.55,27.9,109.8
80,2033,11,31.87233333,33.83,27.04,13.2
80,2033,12,31.46133333,33.1,26.45,0
80,2034,1,31.272,33.16,26.74,0
80,2034,2,32.10133333,33.59,25.97,0
80,2034,3,33.43333333,35.14,28.32,0
80,2034,4,34.52933333,36.01,29.35,0
80,2034,5,34.35366667,36.47,29.94,0
80,2034,6,33.16633333,34.82,29.74,0
80,2034,7,32.49633333,34.33,28.01,0
80,2034,8,31.85533333,33.64,28.77,68.4
80,2034,9,32.007,33.25,28.16,0
80,2034,10,32.04766667,33.35,28.36,0
80,2034,11,31.73966667,33.15,27.82,15
80,2034,12,30.91033333,32.68,26.26,0
80,2035,1,31.44366667,33,25.54,0
80,2035,2,32.3,34.09,25.61,0
80,2035,3,33.41766667,35.14,28.77,0
80,2035,4,34.65466667,36.03,29.48,0
80,2035,5,34.39466667,36.49,29.04,0
80,2035,6,33.191,35.88,29.67,0
80,2035,7,32.41133333,33.88,28.2,0
80,2035,8,32.21833333,33.68,28.03,38.1
80,2035,9,31.945,33.19,29.04,38.7
80,2035,10,31.91833333,33.06,27.77,119.1
80,2035,11,31.69266667,33.62,28.65,9.3
80,2035,12,31.20966667,33.26,27.07,0
80,2036,1,31.28933333,33.69,28.36,0
80,2036,2,32.02933333,33.18,28.79,0
80,2036,3,33.40066667,34.76,28.46,0
80,2036,4,34.73566667,35.87,30.13,0
80,2036,5,34.408,36.52,28.34,19.5
80,2036,6,33.169,35.5,28.21,0
80,2036,7,32.41533333,34.27,27.97,0
80,2036,8,32.302,34.2,27.91,0
80,2036,9,32.14733333,33.33,28.59,86.7
80,2036,10,31.85333333,33.52,29.07,55.8
80,2036,11,31.90633333,34.3,28.24,7.5
80,2036,12,31.01033333,33.29,26.87,0
80,2037,1,31.71266667,33.55,26.39,0
80,2037,2,32.19466667,33.43,27.04,0
80,2037,3,33.57466667,35.04,28.61,0
80,2037,4,34.84266667,36.22,29.84,0
80,2037,5,34.21733333,37.28,29.48,0
80,2037,6,32.89966667,35.66,29.6,78.6
80,2037,7,32.41733333,34.6,29.07,0
80,2037,8,32.158,34.05,28.46,0
80,2037,9,31.901,33.18,28.5,80.1
80,2037,10,31.863,33.25,29.13,114
80,2037,11,31.78933333,33.85,27.8,0
80,2037,12,31.06566667,32.9,26.6,0
80,2038,1,31.51533333,33.22,26.1,0
80,2038,2,32.25166667,34.24,26.86,0
80,2038,3,33.554,35.4,28.33,0
80,2038,4,34.52233333,36.31,30.26,0
80,2038,5,34.158,37.62,29.17,0
80,2038,6,32.94966667,35.5,29.39,55.8
80,2038,7,32.337,34.56,28.19,0
80,2038,8,32.09766667,33.49,28,0
80,2038,9,32.17366667,33.78,28.54,0
80,2038,10,32.115,33.34,28.59,0
80,2038,11,32.015,33.95,28.06,0
80,2038,12,31.48066667,33.56,26.88,0
80,2039,1,31.40533333,33.25,25.85,0
80,2039,2,32.324,33.97,25.65,0
80,2039,3,33.65233333,35.35,28.51,0
80,2039,4,34.73966667,36.59,29.93,0
80,2039,5,34.68833333,36.64,30.79,14.7
80,2039,6,33.31566667,35.06,28.83,0
80,2039,7,32.46566667,34.5,28.58,60.9
80,2039,8,32.22733333,33.48,28,30.3
80,2039,9,32.289,33.31,28.71,0
80,2039,10,31.91666667,33.9,28.09,87.3
80,2039,11,31.94666667,34.08,28.32,0
80,2039,12,31.29933333,33.02,26.32,0
80,2040,1,31.52166667,34.18,25.96,0
80,2040,2,32.39966667,33.75,27.6,0
80,2040,3,33.728,35.92,28.96,0
80,2040,4,34.867,36.23,30.57,0
80,2040,5,34.49633333,37.04,29.76,0
80,2040,6,33.27366667,34.85,29.66,59.4
80,2040,7,32.492,34.19,29.62,13.8
80,2040,8,32.19533333,33.23,28.44,0
80,2040,9,32.201,33.33,27.79,0
80,2040,10,31.87166667,33.29,28.03,0
80,2040,11,31.995,33.44,27.86,13.8
80,2040,12,31.33966667,34.69,27.4,0
80,2041,1,31.44266667,33.91,26.85,0
80,2041,2,32.26166667,34.2,27.37,0
80,2041,3,33.60266667,35.05,29.13,0
80,2041,4,34.862,36.4,31.23,0
80,2041,5,34.342,36.21,30.68,0
80,2041,6,33.23366667,36.36,30.75,0
80,2041,7,32.343,33.78,29.08,0
80,2041,8,32.28633333,33.49,29.03,0
80,2041,9,32.14633333,33.35,28.97,38.1
80,2041,10,31.98533333,33.85,28.91,0
80,2041,11,32.03733333,34.64,26.74,0
80,2041,12,31.55266667,33.35,25.5,0
80,2042,1,31.53,33.8,25.36,0
80,2042,2,32.469,33.8,26.63,0
80,2042,3,33.49666667,35.68,30.04,0
80,2042,4,34.99966667,36.25,30.81,0
80,2042,5,34.60233333,36.97,31.35,0
80,2042,6,33.13333333,35.07,29.89,0
80,2042,7,32.44033333,33.94,28.02,0
80,2042,8,32.533,33.93,28.63,0
80,2042,9,32.24066667,33.85,28.01,99.9
80,2042,10,32.18533333,32.95,28.05,0
80,2042,11,32.042,33.4,27.82,0
80,2042,12,31.24033333,33.43,26.4,0
80,2043,1,31.78233333,33.82,27,0
80,2043,2,32.462,35.29,26.36,0
80,2043,3,33.684,35.51,27.58,0
80,2043,4,34.85666667,36.45,30.26,0
80,2043,5,34.55633333,37.61,30.13,28.8
80,2043,6,33.496,35.89,29.37,0
80,2043,7,32.79233333,34.4,28.78,0
80,2043,8,32.49466667,33.87,28.15,75
80,2043,9,32.50933333,33.58,27.87,0
80,2043,10,32.255,33.21,27.95,0
80,2043,11,32.304,33.67,27.27,8.1
80,2043,12,31.86033333,34.84,27.18,0
80,2044,1,31.84366667,33.47,26.89,0
80,2044,2,32.539,34.13,27.23,0
80,2044,3,33.88333333,35.44,28.36,0
80,2044,4,35.09766667,36.84,29.8,0
80,2044,5,34.45133333,36.83,29.06,27.3
80,2044,6,33.357,35.25,28.65,78.3
80,2044,7,32.86266667,34.21,29.04,0
80,2044,8,32.573,34.47,28.27,69.6
80,2044,9,32.40066667,34.05,28.54,76.2
80,2044,10,32.35,33.58,28.14,0
80,2044,11,31.94033333,34.41,29.12,8.1
80,2044,12,31.66,33.84,26.51,0
80,2045,1,32.031,33.94,27.67,0
80,2045,2,32.888,34.45,26.63,0
80,2045,3,33.699,34.76,28.22,0
80,2045,4,34.779,36.42,29.78,0
80,2045,5,34.363,35.95,29.95,0
80,2045,6,33.27066667,35.21,28.84,82.5
80,2045,7,32.60433333,34.22,28.45,78.9
80,2045,8,32.46133333,33.59,28.48,79.5
80,2045,9,32.167,33.27,28.28,66
80,2045,10,32.123,33.45,28.61,0
80,2045,11,32.11066667,33.53,28.93,15.9
80,2045,12,31.421,33.17,27.05,0
80,2046,1,31.496,34.1,28.21,0
80,2046,2,32.32733333,33.86,27.94,0
80,2046,3,33.73633333,35.39,28.01,0
80,2046,4,35.02766667,37.19,30.46,0
80,2046,5,34.64833333,36.36,30.21,0
80,2046,6,33.37233333,35.99,30.22,0
80,2046,7,32.53766667,34.22,28.62,0
80,2046,8,32.258,34.27,28.34,54.3
80,2046,9,32.353,33.51,28.64,0
80,2046,10,32.253,34.02,28.7,105
80,2046,11,32.378,33.88,27.5,8.1
80,2046,12,31.53,34.4,26.78,0
80,2047,1,31.843,33.53,26.68,0
80,2047,2,32.431,34.3,27.95,0
80,2047,3,33.885,35.47,28.36,0
80,2047,4,35.19633333,36.79,30.41,0
80,2047,5,34.37233333,36.32,30.21,6.6
80,2047,6,33.50833333,35.52,29.35,0
80,2047,7,32.761,34.49,29.3,42.9
80,2047,8,32.40966667,33.91,28.49,39.6
80,2047,9,32.29333333,33.63,28.96,96.6
80,2047,10,32.23766667,33.41,28.66,72.3
80,2047,11,32.284,34.06,28.03,10.8
80,2047,12,31.257,33.28,28.07,0
80,2048,1,31.609,33.6,28.53,0
80,2048,2,32.614,34.52,28.88,0
80,2048,3,33.77333333,35,28.7,0
80,2048,4,34.94333333,36.55,30.7,0
80,2048,5,34.75333333,37.5,32.29,8.7
80,2048,6,33.659,35.75,30.24,0
80,2048,7,32.77133333,34.31,29.34,27
80,2048,8,32.762,34.54,28.29,103.2
80,2048,9,32.483,33.79,29.28,86.7
80,2048,10,32.194,33.7,29.43,75.6
80,2048,11,32.437,33.8,28.42,0
80,2048,12,31.48866667,33.21,27.16,0
80,2049,1,31.704,33.8,27.18,0
80,2049,2,32.49666667,33.55,27.07,0
80,2049,3,33.87633333,36.23,28.64,0
80,2049,4,35.00566667,37.06,30.16,0
80,2049,5,34.61266667,37.54,30.58,0
80,2049,6,33.47733333,36.67,28.89,88.5
80,2049,7,32.993,34.71,29.62,64.8
80,2049,8,32.572,34.77,29.81,83.7
80,2049,9,32.212,33.36,28.51,103.2
80,2049,10,32.31966667,33.97,28.23,117
80,2049,11,32.14266667,33.93,27.67,8.1
80,2049,12,31.737,34.09,26.45,0
80,2050,1,31.71566667,34.79,27.21,0
80,2050,2,32.48366667,34.47,26.93,0
80,2050,3,34.08266667,36.06,29.29,0
80,2050,4,35.18766667,37.04,29.9,0
80,2050,5,34.83733333,37.47,29.59,0
80,2050,6,33.641,38.11,29.36,0
80,2050,7,32.93166667,34.52,29.08,0
80,2050,8,32.682,34.65,29.34,0
80,2050,9,32.62433333,33.57,29.18,89.4
80,2050,10,32.541,33.96,28.76,0
80,2050,11,32.38366667,34.17,28.9,4.2
80,2050,12,31.85866667,33.54,28.61,0
81,2016,1,31.30466667,34.13,24.78,0
81,2016,2,32.587,34.25,26.01,0
81,2016,3,33.979,35.84,28.06,0
81,2016,4,35.15933333,36.91,28.89,0.6
81,2016,5,33.873,35.7,28.44,0
81,2016,6,32.358,35.31,28.33,35.7
81,2016,7,31.60266667,32.81,27.45,0
81,2016,8,31.409,33.26,27.2,0
81,2016,9,31.418,32.93,27.58,0
81,2016,10,31.58933333,32.87,27.91,0
81,2016,11,31.47933333,32.77,26.16,12.3
81,2016,12,30.67866667,32.45,27.61,0
81,2017,1,31.354,34.08,25.74,0
81,2017,2,32.51333333,34.29,25.98,0
81,2017,3,34.14166667,36.3,27.86,0
81,2017,4,34.70533333,36.53,29.76,0
81,2017,5,33.94233333,36.26,30.53,0
81,2017,6,32.064,33.88,28.93,0
81,2017,7,31.77266667,33.5,27.44,15
81,2017,8,31.54866667,33.2,28.43,0
81,2017,9,31.479,32.48,27.88,147
81,2017,10,31.456,32.45,27.88,131.1
81,2017,11,31.43166667,32.59,26.24,11.1
81,2017,12,30.56633333,32.81,25.77,0
81,2018,1,31.25366667,33.63,26.81,0
81,2018,2,32.41266667,33.86,28.38,0
81,2018,3,33.97266667,35.5,27.8,0
81,2018,4,34.78433333,36.41,30.29,1.5
81,2018,5,33.93066667,36.4,28.51,12
81,2018,6,32.403,34.73,27.69,0
81,2018,7,31.80966667,33.68,27.59,43.8
81,2018,8,31.42233333,33.32,27.76,16.5
81,2018,9,31.492,33.08,28.5,0
81,2018,10,31.66333333,32.89,27.14,27
81,2018,11,31.312,33.04,27.1,16.2
81,2018,12,30.642,34,25.12,0
81,2019,1,31.29433333,33.49,26.29,0
81,2019,2,32.58466667,34.4,27.1,0
81,2019,3,34.11133333,36.3,27.86,0
81,2019,4,34.79633333,36.38,29.12,1.8
81,2019,5,33.53,35.52,29.18,21.9
81,2019,6,32.46266667,33.55,28.68,25.8
81,2019,7,32.026,33.73,28.08,23.7
81,2019,8,31.25666667,33.14,26.94,41.1
81,2019,9,31.35633333,32.4,27.47,111.6
81,2019,10,31.65633333,33.1,26.9,34.8
81,2019,11,31.331,32.8,27.16,11.1
81,2019,12,30.81433333,33.15,24.97,0.3
81,2020,1,31.17466667,33.62,25.13,0
81,2020,2,32.25333333,34.01,26.05,0
81,2020,3,33.79966667,35.02,28.21,0
81,2020,4,34.659,36.53,28.59,0.6
81,2020,5,33.78166667,36.44,28.75,0
81,2020,6,32.27333333,34.26,28.91,0
81,2020,7,31.69133333,33.56,28.68,57
81,2020,8,31.25866667,32.67,27.26,0
81,2020,9,31.521,32.68,26.94,0
81,2020,10,31.72333333,33.19,27.74,66.3
81,2020,11,31.557,32.74,27.97,9.9
81,2020,12,30.95766667,33.88,27.8,0
81,2021,1,31.39833333,33.18,26.46,0
81,2021,2,32.702,34.46,28.26,0
81,2021,3,34.17966667,36.1,28.51,0
81,2021,4,35.107,36.72,30.01,0
81,2021,5,33.94033333,36.79,29.34,21.6
81,2021,6,32.63466667,34.69,29,21.6
81,2021,7,32.11633333,34.05,29.29,0
81,2021,8,31.63566667,33.81,27.52,0
81,2021,9,31.36433333,32.49,27.94,0
81,2021,10,31.66966667,32.91,28.21,0
81,2021,11,31.33266667,32.8,27.05,20.4
81,2021,12,30.957,33.18,25.74,0
81,2022,1,31.82033333,34.08,24.53,0
81,2022,2,32.63666667,34.24,27.43,0
81,2022,3,34.182,36.46,27.44,0
81,2022,4,35.018,36.66,29.27,1.5
81,2022,5,34.189,36.52,29.44,0
81,2022,6,32.563,34.36,28.68,15
81,2022,7,32.104,34.32,27.52,0
81,2022,8,31.61933333,32.79,27.83,33.9
81,2022,9,31.53833333,32.94,28.19,102.9
81,2022,10,31.51133333,32.74,28.61,134.7
81,2022,11,31.59066667,32.75,28.37,0
81,2022,12,30.78933333,32.39,26.24,0
81,2023,1,31.362,33.59,25.28,0
81,2023,2,32.74366667,34.39,27.35,0
81,2023,3,34.22333333,36.74,28.83,0
81,2023,4,34.69133333,36.6,30.21,0.9
81,2023,5,33.70466667,36.71,29.61,0
81,2023,6,32.62066667,34.65,28.8,0
81,2023,7,31.925,34.04,27.7,9.6
81,2023,8,31.51366667,33.05,28,45.9
81,2023,9,31.66366667,32.81,27.84,113.1
81,2023,10,31.68066667,32.97,27.27,31.2
81,2023,11,31.34366667,32.84,27.21,0
81,2023,12,30.699,33.07,26.27,0
81,2024,1,31.53233333,33.73,26.03,0
81,2024,2,32.66433333,34.72,26.49,0
81,2024,3,34.169,36.49,28.5,0
81,2024,4,34.80966667,36.49,30.03,0
81,2024,5,34.09266667,36.64,28.93,26.1
81,2024,6,32.31266667,34.1,28.19,0
81,2024,7,31.63033333,34.16,27.28,0
81,2024,8,31.61233333,33.99,27.46,0
81,2024,9,31.60966667,32.87,28.08,30
81,2024,10,31.688,32.97,28.31,57.6
81,2024,11,31.488,32.79,26.02,18
81,2024,12,30.867,32.8,23.8,0
81,2025,1,31.86,34.41,26.55,0
81,2025,2,32.63133333,33.87,26.59,0
81,2025,3,34.11966667,36.12,28.03,0
81,2025,4,34.88033333,36.56,29.11,1.2
81,2025,5,34.254,36.77,28.87,0
81,2025,6,32.592,36.73,27.82,0
81,2025,7,32.23766667,34.4,27.97,0
81,2025,8,31.78566667,33.57,28.43,0
81,2025,9,31.68366667,33.12,27.85,0
81,2025,10,31.587,32.54,27.94,137.7
81,2025,11,31.64933333,32.92,27.24,0
81,2025,12,31.071,33.83,25.77,0
81,2026,1,31.50833333,33.81,25.65,0
81,2026,2,32.94733333,34.74,27.08,0
81,2026,3,34.441,36.35,28.29,0
81,2026,4,35.331,37.16,29.82,0
81,2026,5,34.379,37.21,29.75,0
81,2026,6,32.719,34.59,29.36,0
81,2026,7,31.92733333,33.85,29.01,5.7
81,2026,8,31.51833333,33.55,28.87,0
81,2026,9,31.498,32.96,29.08,0
81,2026,10,31.87833333,33.07,28.77,124.8
81,2026,11,31.65233333,33.92,28.22,22.8
81,2026,12,31.12733333,34.07,25.98,0
81,2027,1,31.45033333,32.94,26.34,0
81,2027,2,33.04133333,34.85,27.67,0
81,2027,3,34.392,36.17,28.33,0
81,2027,4,35.46466667,37.44,28.96,0
81,2027,5,34.11766667,36.3,28.97,0
81,2027,6,32.555,34.76,28.43,15.9
81,2027,7,31.925,33.9,27.7,0
81,2027,8,31.67466667,33.66,28.29,32.4
81,2027,9,31.75,33.03,28,135.9
81,2027,10,31.86233333,33.17,27.88,0
81,2027,11,31.522,33.02,28.18,0
81,2027,12,31.05566667,32.95,25.93,0
81,2028,1,31.577,33.66,26.05,0
81,2028,2,32.89133333,35.02,26.59,0
81,2028,3,34.25833333,36.12,28.58,0
81,2028,4,35.095,36.96,29.62,0
81,2028,5,34.11533333,36.75,29.43,0
81,2028,6,32.42933333,35.38,29.68,23.4
81,2028,7,32.13466667,34.23,27.82,0
81,2028,8,31.66733333,33.45,28.77,0
81,2028,9,31.534,32.97,28.83,103.8
81,2028,10,31.754,33.02,28.21,0
81,2028,11,31.709,33.28,28.51,9.3
81,2028,12,31.108,33.13,28.71,0
81,2029,1,31.62433333,33.48,26.97,0
81,2029,2,32.81166667,34.9,26.67,0
81,2029,3,34.49933333,36.85,29.22,0
81,2029,4,35.17966667,36.56,30.31,3.6
81,2029,5,33.821,36.04,30.29,0
81,2029,6,32.44233333,34.28,29.83,21.6
81,2029,7,32.02133333,33.59,28.45,0
81,2029,8,31.918,33.7,28.43,0
81,2029,9,31.626,32.63,28.12,70.8
81,2029,10,31.814,33.24,27.49,22.8
81,2029,11,31.67266667,33.58,26.51,22.5
81,2029,12,30.72966667,32.34,25.08,0
81,2030,1,31.89966667,33.46,25.96,0
81,2030,2,32.99633333,34.96,26.42,0
81,2030,3,34.39666667,36.28,27.83,0
81,2030,4,35.22566667,36.86,29.89,0
